Fecha,BONOM10,UDIBONOS10,Cierre
11/02/25 0:00,9.836,4,5.836
12/02/25 0:00,9.865,4,5.865
13/02/25 0:00,9.866,4,5.866
14/02/25 0:00,9.846,4,5.846
17/02/25 0:00,9.886,4,5.886
18/02/25 0:00,9.846,4,5.846
19/02/25 0:00,9.89,4,5.89
20/02/25 0:00,9.87,4,5.87
21/02/25 0:00,9.766,4,5.766
24/02/25 0:00,9.73,4,5.73
26/02/25 0:00,9.53,4,5.53
27/02/25 0:00,9.458,4,5.458
28/02/25 0:00,9.48,4,5.48
03/03/25 0:00,9.44,4,5.44
04/03/25 0:00,9.57,4,5.57
05/03/25 0:00,9.47,4,5.47
06/03/25 0:00,9.47,4,5.47
07/03/25 0:00,9.422,4,5.422
10/03/25 0:00,9.52,4,5.52
11/03/25 0:00,9.524,4,5.524
12/03/25 0:00,9.59,4,5.59
13/03/25 0:00,9.49,4,5.49
14/03/25 0:00,9.47,4,5.47
18/03/25 0:00,9.424,4,5.424
19/03/25 0:00,9.44,4,5.44
20/03/25 0:00,9.37,4,5.37
21/03/25 0:00,9.46,4,5.46
24/03/25 0:00,9.48,4,5.48
25/03/25 0:00,9.46,4,5.46
26/03/25 0:00,9.46,4,5.46
27/03/25 0:00,9.45,4,5.45
28/03/25 0:00,9.335,4,5.335
31/03/25 0:00,9.342,4,5.342
01/04/25 0:00,9.293,4,5.293
02/04/25 0:00,9.255,4,5.255
03/04/25 0:00,9.01,4,5.01
04/04/25 0:00,9.15,4,5.15
07/04/25 0:00,9.313,4,5.313
08/04/25 0:00,9.41,4,5.41
09/04/25 0:00,9.37,4,5.37
10/04/25 0:00,9.3,4,5.3
11/04/25 0:00,9.57,4,5.57
14/04/25 0:00,9.54,4,5.54
15/04/25 0:00,9.46,4,5.46
16/04/25 0:00,9.46,4,5.46
21/04/25 0:00,9.54,4,5.54
22/04/25 0:00,9.49,4,5.49
23/04/25 0:00,9.45,4,5.45
24/04/25 0:00,9.366,4,5.366
25/04/25 0:00,9.27,4,5.27
28/04/25 0:00,9.243,4,5.243
29/04/25 0:00,9.283,4,5.283
30/04/25 0:00,9.32,4,5.32
02/05/25 0:00,9.41,4,5.41
05/05/25 0:00,9.43,4,5.43
06/05/25 0:00,9.35,4,5.35
07/05/25 0:00,9.28,4,5.28
08/05/25 0:00,9.324,4,5.324
09/05/25 0:00,9.36,4,5.36
12/05/25 0:00,9.397,4,5.397
13/05/25 0:00,9.41,4,5.41
14/05/25 0:00,9.493,4,5.493
15/05/25 0:00,9.55,4,5.55
16/05/25 0:00,9.36,4,5.36
20/05/25 0:00,9.37,4,5.37
21/05/25 0:00,9.44,4,5.44
22/05/25 0:00,9.4,4,5.4
23/05/25 0:00,9.387,4,5.387
26/05/25 0:00,9.42,4,5.42
27/05/25 0:00,9.387,4,5.387
28/05/25 0:00,9.382,4,5.382
29/05/25 0:00,9.308,4,5.308
30/05/25 0:00,9.32,4,5.32
02/06/25 0:00,9.302,4,5.302
03/06/25 0:00,9.292,4,5.292
04/06/25 0:00,9.19,4,5.19
05/06/25 0:00,9.188,4,5.188
06/06/25 0:00,9.193,4,5.193
09/06/25 0:00,9.179,4,5.179
10/06/25 0:00,9.16,4,5.16
11/06/25 0:00,9.262,4,5.262
12/06/25 0:00,9.214,4,5.214
13/06/25 0:00,9.34,4,5.34
16/06/25 0:00,9.281,4,5.281
17/06/25 0:00,9.271,4,5.271
18/06/25 0:00,9.271,4,5.271
19/06/25 0:00,9.225,4,5.225
20/06/25 0:00,9.3,4,5.3
23/06/25 0:00,9.294,4,5.294
24/06/25 0:00,9.44,4,5.44
25/06/25 0:00,9.192,4,5.192
26/06/25 0:00,9.17,4,5.17
27/06/25 0:00,9.14,4,5.14
30/06/25 0:00,9.137,4,5.137
01/07/25 0:00,9.097,4,5.097
02/07/25 0:00,9.146,4,5.146
03/07/25 0:00,9.101,4,5.101
04/07/25 0:00,9.153,4,5.153
07/07/25 0:00,9.227,4,5.227
08/07/25 0:00,9.257,4,5.257
09/07/25 0:00,9.214,4,5.214
10/07/25 0:00,9.25,4,5.25
11/07/25 0:00,9.234,4,5.234
15/07/25 0:00,9.444,4,5.444
23/07/25 0:00,9.444,4,5.444
29/07/25 0:00,9.444,4,5.444
01/08/25 0:00,9.144,4,5.144
05/08/25 0:00,9.094,4,5.094
08/08/25 0:00,9.014,4,5.014
12/08/25 0:00,9.024,4,5.024
13/08/25 0:00,8.954,4,4.954
15/08/25 0:00,9.004,4,5.004
19/08/25 0:00,8.984,4,4.984
22/08/25 0:00,8.884,4,4.884
28/08/25 0:00,8.864,4,4.864
02/09/25 0:00,8.774,4,4.774
03/09/25 0:00,8.814,4,4.814
05/09/25 0:00,8.724,4,4.724
10/09/25 0:00,8.734,4,4.734
12/09/25 0:00,8.564,4,4.564
18/09/25 0:00,8.624,4,4.624
19/09/25 0:00,8.55,4,4.55
22/09/25 0:00,8.59,4,4.59
23/09/25 0:00,8.57,4,4.57
24/09/25 0:00,8.54,4,4.54
25/09/25 0:00,8.52,4,4.52
26/09/25 0:00,8.55,4,4.55
29/09/25 0:00,8.62,4,4.62
30/09/25 0:00,8.594,4,4.594
01/10/25 0:00,8.59,4,4.59
02/10/25 0:00,8.654,4,4.654
03/10/25 0:00,8.674,4,4.674
06/10/25 0:00,8.674,4,4.674
07/10/25 0:00,8.67,4,4.67
08/10/25 0:00,8.67,4,4.67
09/10/25 0:00,8.67,4,4.67
10/10/25 0:00,8.6,4,4.6
13/10/25 0:00,8.564,4,4.564
14/10/25 0:00,8.564,4,4.564
15/10/25 0:00,8.56,4,4.56
16/10/25 0:00,8.5,4,4.5
17/10/25 0:00,8.49,4,4.49
20/10/25 0:00,8.54,4,4.54
21/10/25 0:00,8.56,4,4.56
22/10/25 0:00,8.524,4,4.524
23/10/25 0:00,8.52,4,4.52
24/10/25 0:00,8.604,4,4.604
27/10/25 0:00,8.6,4,4.6
28/10/25 0:00,8.59,4,4.59
29/10/25 0:00,8.55,4,4.55
30/10/25 0:00,8.64,4,4.64
31/10/25 0:00,8.66,4,4.66
03/11/25 0:00,8.65,4,4.65
04/11/25 0:00,8.67,4,4.67
05/11/25 0:00,8.67,4,4.67
06/11/25 0:00,8.69,4,4.69
07/11/25 0:00,8.68,4,4.68
10/11/25 0:00,8.76,4,4.76
11/11/25 0:00,8.78,4,4.78
12/11/25 0:00,8.8,4,4.8
13/11/25 0:00,8.75,4,4.75
14/11/25 0:00,8.75,4,4.75
18/11/25 0:00,8.76,4,4.76
19/11/25 0:00,8.73,4,4.73
20/11/25 0:00,8.75,4,4.75
21/11/25 0:00,8.82,4,4.82
24/11/25 0:00,8.84,4,4.84
25/11/25 0:00,8.83,4,4.83
26/11/25 0:00,8.79,4,4.79
27/11/25 0:00,8.694,4,4.694
28/11/25 0:00,8.69,4,4.69
01/12/25 0:00,8.72,4,4.72
02/12/25 0:00,8.76,4,4.76
03/12/25 0:00,8.72,4,4.72
04/12/25 0:00,8.66,4,4.66
05/12/25 0:00,8.69,4,4.69
08/12/25 0:00,8.83,4,4.83
09/12/25 0:00,8.8,4,4.8
10/12/25 0:00,8.974,4,4.974
11/12/25 0:00,8.974,4,4.974
15/12/25 0:00,9.014,4,5.014
16/12/25 0:00,9.01,4,5.01
17/12/25 0:00,8.98,4,4.98
18/12/25 0:00,8.91,4,4.91
19/12/25 0:00,8.89,4,4.89
22/12/25 0:00,9.03,4,5.03
23/12/25 0:00,8.99,4,4.99
24/12/25 0:00,8.96,4,4.96
26/12/25 0:00,8.98,4,4.98
29/12/25 0:00,8.99,4,4.99
30/12/25 0:00,9,4,5
31/12/25 0:00,8.95,4,4.95
02/01/26 0:00,8.91,4,4.91
05/01/26 0:00,8.9,4,4.9
06/01/26 0:00,8.734,4,4.734
07/01/26 0:00,8.73,4,4.73
08/01/26 0:00,8.734,4,4.734
09/01/26 0:00,9.1,4,5.1
12/01/26 0:00,9.1,4,5.1
13/01/26 0:00,9.1,4,5.1
14/01/26 0:00,9.1,4,5.1
15/01/26 0:00,9.1,4,5.1
16/01/26 0:00,9.1,4,5.1
19/01/26 0:00,9.1,4,5.1
20/01/26 0:00,9.1,4,5.1
21/01/26 0:00,9.21,4,5.21
22/01/26 0:00,9.08,4,5.08
23/01/26 0:00,8.97,4,4.97
26/01/26 0:00,8.95,4,4.95
27/01/26 0:00,8.97,4,4.97
28/01/26 0:00,8.95,4,4.95
29/01/26 0:00,8.97,4,4.97
30/01/26 0:00,8.92,4,4.92
03/02/26 0:00,8.92,4,4.92
04/02/26 0:00,8.925,4,4.925
05/02/26 0:00,8.91,4,4.91
06/02/26 0:00,8.84,4,4.84
09/02/26 0:00,8.84,4,4.84
10/02/26 0:00,8.78,4,4.78
11/02/26 0:00,8.78,4,4.78
12/02/26 0:00,8.78,4,4.78
13/02/26 0:00,8.78,4,4.78
16/02/26 0:00,8.78,4,4.78
17/02/26 0:00,8.76,4,4.76
18/02/26 0:00,8.74,4,4.74
19/02/26 0:00,8.75,4,4.75
20/02/26 0:00,8.76,4,4.76
23/02/26 0:00,8.77,4,4.77
24/02/26 0:00,8.75,4,4.75
25/02/26 0:00,8.73,4,4.73
26/02/26 0:00,8.73,4,4.73
27/02/26 0:00,8.73,4,4.73
02/03/26 0:00,8.79,4,4.79
03/03/26 0:00,8.79,4,4.79
04/03/26 0:00,8.79,4,4.79
05/03/26 0:00,8.79,4,4.79
06/03/26 0:00,8.99,4,4.99
09/03/26 0:00,9.03,4,5.03
10/03/26 0:00,9.03,4,5.03
11/03/26 0:00,9.03,4,5.03
12/03/26 0:00,9.03,4,5.03
13/03/26 0:00,9.21,4,5.21
17/03/26 0:00,9.45,4,5.45
18/03/26 0:00,9.45,4,5.45
19/03/26 0:00,9.45,4,5.45
20/03/26 0:00,9.32,4,5.32
23/03/26 0:00,9.45,4,5.45
24/03/26 0:00,9.45,4,5.45
25/03/26 0:00,9.45,4,5.45
26/03/26 0:00,9.45,4,5.45
27/03/26 0:00,9.16,4,5.16
