Fecha,Close,Apertura,Máximo,Mínimo,Vol.,% var.
09.05.2024,"96,205","96,200","96,205","96,200","8,10K","0,01%"
08.05.2024,"96,200","96,205","96,210","96,200","7,86K","-0,01%"
07.05.2024,"96,210","96,200","96,215","96,200","18,30K","0,01%"
06.05.2024,"96,205","96,205","96,210","96,200","2,99K","0,00%"
03.05.2024,"96,205","96,205","96,210","96,200","15,59K","0,00%"
02.05.2024,"96,205","96,200","96,205","96,195","20,84K","0,00%"
30.04.2024,"96,205","96,200","96,205","96,195","24,41K","0,00%"
29.04.2024,"96,205","96,190","96,205","96,190","19,14K","0,02%"
26.04.2024,"96,185","96,180","96,190","96,180","13,58K","0,01%"
25.04.2024,"96,180","96,185","96,190","96,175","19,32K","-0,01%"
24.04.2024,"96,185","96,190","96,190","96,180","8,81K","-0,01%"
23.04.2024,"96,190","96,190","96,195","96,185","14,06K","0,00%"
22.04.2024,"96,190","96,185","96,195","96,185","9,09K","0,01%"
19.04.2024,"96,180","96,190","96,210","96,175","17,09K","-0,01%"
18.04.2024,"96,185","96,195","96,195","96,185","19,12K","-0,01%"
17.04.2024,"96,195","96,190","96,200","96,190","29,62K","0,00%"
16.04.2024,"96,195","96,205","96,215","96,190","35,69K","0,09%"
15.04.2024,"96,112","96,105","96,105","96,095","18,83K","0,00%"
12.04.2024,"96,110","96,115","96,115","96,090","44,72K","0,01%"
11.04.2024,"96,105","96,105","96,115","96,100","52,17K","-0,01%"
10.04.2024,"96,110","96,120","96,125","96,105","51,93K","-0,02%"
09.04.2024,"96,125","96,130","96,135","96,120","44,90K","-0,01%"
08.04.2024,"96,130","96,140","96,145","96,130","19,81K","-0,02%"
05.04.2024,"96,145","96,160","96,160","96,145","26,20K","-0,01%"
04.04.2024,"96,150","96,160","96,165","96,145","41,78K","-0,01%"
03.04.2024,"96,155","96,160","96,165","96,150","36,77K","-0,01%"
02.04.2024,"96,160","96,150","96,170","96,150","23,41K","0,01%"
28.03.2024,"96,150","96,150","96,155","96,145","11,36K","-0,01%"
27.03.2024,"96,155","96,155","96,160","96,150","44,87K","0,01%"
26.03.2024,"96,150","96,140","96,155","96,140","48,22K","0,01%"
25.03.2024,"96,140","96,150","96,150","96,140","21,07K","-0,01%"
22.03.2024,"96,145","96,130","96,150","96,125","31,63K","0,02%"
21.03.2024,"96,125","96,125","96,140","96,120","31,68K","0,01%"
20.03.2024,"96,115","96,115","96,125","96,115","16,71K","0,00%"
19.03.2024,"96,115","96,110","96,120","96,110","14,92K","0,04%"
18.03.2024,"96,072","96,065","96,070","96,065","18,76K","0,01%"
15.03.2024,"96,065","96,070","96,075","96,065","120,21K","-0,01%"
14.03.2024,"96,070","96,070","96,080","96,065","133,11K","0,00%"
13.03.2024,"96,070","96,080","96,080","96,065","123,11K","-0,01%"
12.03.2024,"96,075","96,075","96,080","96,070","142,28K","0,00%"
11.03.2024,"96,075","96,080","96,085","96,070","93,39K","-0,01%"
08.03.2024,"96,080","96,075","96,095","96,075","197,84K","0,01%"
07.03.2024,"96,075","96,085","96,100","96,070","250,95K","-0,01%"
06.03.2024,"96,080","96,090","96,095","96,080","182,98K","-0,01%"
05.03.2024,"96,085","96,080","96,095","96,070","206,10K","0,01%"
04.03.2024,"96,075","96,080","96,090","96,075","136,32K","0,00%"
01.03.2024,"96,075","96,075","96,090","96,070","227,36K","-0,01%"
29.02.2024,"96,085","96,090","96,095","96,070","267,09K","-0,01%"
28.02.2024,"96,095","96,085","96,100","96,080","123,28K","0,01%"
27.02.2024,"96,085","96,085","96,095","96,075","156,47K","0,01%"
26.02.2024,"96,080","96,100","96,105","96,075","123,81K","-0,02%"
23.02.2024,"96,095","96,085","96,105","96,080","176,61K","0,01%"
22.02.2024,"96,090","96,100","96,105","96,080","230,98K","-0,01%"
21.02.2024,"96,100","96,110","96,120","96,095","100,54K","-0,02%"
20.02.2024,"96,115","96,115","96,120","96,105","143,95K","0,05%"
19.02.2024,"96,068","96,070","96,075","96,070","12,58K","-0,01%"
16.02.2024,"96,075","96,085","96,085","96,070","15,06K","-0,01%"
15.02.2024,"96,085","96,090","96,095","96,085","7,93K","0,00%"
14.02.2024,"96,085","96,090","96,095","96,080","14,53K","0,00%"
13.02.2024,"96,085","96,090","96,105","96,085","19,20K","-0,01%"
12.02.2024,"96,090","96,095","96,095","96,085","10,91K","0,01%"
09.02.2024,"96,085","96,090","96,095","96,085","19,13K","-0,01%"
08.02.2024,"96,090","96,090","96,095","96,085","17,05K","-0,01%"
07.02.2024,"96,095","96,100","96,105","96,095","14,71K","0,00%"
06.02.2024,"96,095","96,105","96,105","96,090","15,30K","0,00%"
05.02.2024,"96,095","96,105","96,105","96,090","14,24K","-0,02%"
02.02.2024,"96,110","96,125","96,130","96,105","17,94K","-0,03%"
01.02.2024,"96,135","96,130","96,145","96,125","18,68K","-0,02%"
31.01.2024,"96,155","96,140","96,160","96,125","36,17K","0,02%"
30.01.2024,"96,135","96,150","96,150","96,130","15,57K","-0,02%"
29.01.2024,"96,150","96,130","96,150","96,130","26,07K","0,02%"
26.01.2024,"96,130","96,135","96,140","96,120","16,95K","0,00%"
25.01.2024,"96,130","96,100","96,135","96,090","31,18K","0,03%"
24.01.2024,"96,100","96,095","96,110","96,095","15,90K","0,01%"
23.01.2024,"96,095","96,090","96,100","96,090","11,19K","-0,01%"
22.01.2024,"96,100","96,105","96,110","96,095","9,89K","-0,01%"
19.01.2024,"96,105","96,115","96,125","96,100","11,17K","-0,01%"
18.01.2024,"96,115","96,140","96,140","96,110","26,66K","-0,03%"
17.01.2024,"96,140","96,155","96,155","96,135","24,66K","-0,02%"
16.01.2024,"96,155","96,150","96,170","96,145","34,84K","0,09%"
15.01.2024,"96,072","96,070","96,075","96,065","3,18K","0,00%"
12.01.2024,"96,075","96,065","96,080","96,060","23,94K","0,02%"
11.01.2024,"96,060","96,065","96,070","96,060","30,21K","-0,01%"
10.01.2024,"96,065","96,080","96,080","96,065","12,45K","-0,02%"
09.01.2024,"96,080","96,085","96,090","96,075","16,07K","-0,01%"
08.01.2024,"96,085","96,080","96,090","96,075","24,83K","0,00%"
05.01.2024,"96,085","96,080","96,090","96,070","15,63K","0,00%"
04.01.2024,"96,085","96,110","96,130","96,085","32,90K","-0,02%"
03.01.2024,"96,100","96,110","96,115","96,100","44,39K","-0,02%"
02.01.2024,"96,115","96,125","96,125","96,105","15,32K","-0,01%"
29.12.2023,"96,125","96,135","96,145","96,115","32,57K","-0,01%"
28.12.2023,"96,135","96,125","96,135","96,125","33,07K","0,01%"
27.12.2023,"96,125","96,100","96,130","96,100","38,38K","0,03%"
22.12.2023,"96,100","96,095","96,105","96,090","23,81K","0,01%"
21.12.2023,"96,090","96,085","96,095","96,085","15,63K","0,01%"
20.12.2023,"96,085","96,080","96,090","96,080","9,22K","0,01%"
19.12.2023,"96,080","96,075","96,080","96,075","21,38K","0,02%"
18.12.2023,"96,062","96,070","96,075","96,065","38,49K","-0,01%"
15.12.2023,"96,070","96,065","96,075","96,055","156,03K","0,01%"
14.12.2023,"96,065","96,060","96,075","96,055","228,07K","0,01%"
13.12.2023,"96,055","96,050","96,060","96,045","170,58K","0,01%"
12.12.2023,"96,050","96,040","96,055","96,040","140,49K","0,01%"
11.12.2023,"96,045","96,040","96,045","96,035","80,55K","0,00%"
08.12.2023,"96,045","96,040","96,050","96,040","73,49K","0,00%"
07.12.2023,"96,045","96,045","96,050","96,040","85,17K","-0,01%"
06.12.2023,"96,050","96,055","96,060","96,040","178,11K","-0,01%"
05.12.2023,"96,055","96,050","96,075","96,045","224,17K","0,00%"
04.12.2023,"96,055","96,070","96,070","96,050","148,76K","-0,02%"
01.12.2023,"96,070","96,055","96,080","96,050","307,57K","0,02%"
30.11.2023,"96,050","96,045","96,060","96,040","216,04K","0,01%"
29.11.2023,"96,045","96,035","96,050","96,030","225,60K","0,01%"
28.11.2023,"96,035","96,030","96,040","96,025","99,71K","0,00%"
27.11.2023,"96,035","96,025","96,035","96,025","78,86K","0,01%"
24.11.2023,"96,030","96,025","96,035","96,020","97,65K","0,01%"
