Fecha,real_5_linear,real_5_spline,real_5_ns,real_5_sv,Close,EXP_INF_spline,EXP_INF_ns,EXP_INF_sv
13/01/20 0:00,2.571428571,2.571428571,2.763157943,2.765290158,4.168571429,4.168571429,3.976842057,3.974709842
14/01/20 0:00,2.571428571,2.571428571,2.763157943,2.765290158,4.168571429,4.168571429,3.976842057,3.974709842
15/01/20 0:00,2.571428571,2.571428571,2.763157943,2.765290158,4.148571429,4.148571429,3.956842057,3.954709842
16/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.087142857,3.087142857,2.968870544,2.947849842
17/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.087142857,3.087142857,2.968870544,2.947849842
20/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.087142857,3.087142857,2.968870544,2.947849842
21/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.117142857,3.117142857,2.998870544,2.977849842
22/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.107142857,3.107142857,2.988870544,2.967849842
23/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.077142857,3.077142857,2.958870544,2.937849842
24/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.027142857,3.027142857,2.908870544,2.887849842
27/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.997142857,2.997142857,2.878870544,2.857849842
28/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.967142857,2.967142857,2.848870544,2.827849842
29/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.887142857,2.887142857,2.768870544,2.747849842
30/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.897142857,2.897142857,2.778870544,2.757849842
31/01/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.877142857,2.877142857,2.758870544,2.737849842
04/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.907142857,2.907142857,2.788870544,2.767849842
05/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.907142857,2.907142857,2.788870544,2.767849842
06/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.877142857,2.877142857,2.758870544,2.737849842
07/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.857142857,2.857142857,2.738870544,2.717849842
10/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.817142857,2.817142857,2.698870544,2.677849842
11/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.807142857,2.807142857,2.688870544,2.667849842
12/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.827142857,2.827142857,2.708870544,2.687849842
13/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.847142857,2.847142857,2.728870544,2.707849842
14/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.827142857,2.827142857,2.708870544,2.687849842
17/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.837142857,2.837142857,2.718870544,2.697849842
18/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.817142857,2.817142857,2.698870544,2.677849842
19/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.777142857,2.777142857,2.658870544,2.637849842
20/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.787142857,2.787142857,2.668870544,2.647849842
21/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.777142857,2.777142857,2.658870544,2.637849842
24/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.727142857,2.727142857,2.608870544,2.587849842
25/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.707142857,2.707142857,2.588870544,2.567849842
26/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.727142857,2.727142857,2.608870544,2.587849842
27/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.867142857,2.867142857,2.748870544,2.727849842
28/02/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.957142857,2.957142857,2.838870544,2.817849842
02/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.707142857,2.707142857,2.588870544,2.567849842
03/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.537142857,2.537142857,2.418870544,2.397849842
04/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.437142857,2.437142857,2.318870544,2.297849842
05/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.507142857,2.507142857,2.388870544,2.367849842
06/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.517142857,2.517142857,2.398870544,2.377849842
09/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.777142857,2.777142857,2.658870544,2.637849842
10/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.957142857,2.957142857,2.838870544,2.817849842
11/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.297142857,3.297142857,3.178870544,3.157849842
12/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.727142857,3.727142857,3.608870544,3.587849842
13/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.597142857,3.597142857,3.478870544,3.457849842
17/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.847142857,3.847142857,3.728870544,3.707849842
18/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,4.177142857,4.177142857,4.058870544,4.037849842
19/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.847142857,3.847142857,3.728870544,3.707849842
20/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.097142857,3.097142857,2.978870544,2.957849842
23/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.227142857,3.227142857,3.108870544,3.087849842
24/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.457142857,3.457142857,3.338870544,3.317849842
25/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.377142857,3.377142857,3.258870544,3.237849842
26/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,3.077142857,3.077142857,2.958870544,2.937849842
27/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.787142857,2.787142857,2.668870544,2.647849842
30/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.917142857,2.917142857,2.798870544,2.777849842
31/03/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.637142857,2.637142857,2.518870544,2.497849842
01/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.617142857,2.617142857,2.498870544,2.477849842
02/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.647142857,2.647142857,2.528870544,2.507849842
03/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.607142857,2.607142857,2.488870544,2.467849842
06/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.607142857,2.607142857,2.488870544,2.467849842
07/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.507142857,2.507142857,2.388870544,2.367849842
08/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.487142857,2.487142857,2.368870544,2.347849842
13/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.497142857,2.497142857,2.378870544,2.357849842
14/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.357142857,2.357142857,2.238870544,2.217849842
15/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.357142857,2.357142857,2.238870544,2.217849842
16/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.257142857,2.257142857,2.138870544,2.117849842
17/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.297142857,2.297142857,2.178870544,2.157849842
20/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.317142857,2.317142857,2.198870544,2.177849842
21/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,2.107142857,2.107142857,1.988870544,1.967849842
22/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.877142857,1.877142857,1.758870544,1.737849842
23/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.817142857,1.817142857,1.698870544,1.677849842
24/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.907142857,1.907142857,1.788870544,1.767849842
27/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.947142857,1.947142857,1.828870544,1.807849842
28/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.927142857,1.927142857,1.808870544,1.787849842
29/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.827142857,1.827142857,1.708870544,1.687849842
30/04/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.707142857,1.707142857,1.588870544,1.567849842
04/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.677142857,1.677142857,1.558870544,1.537849842
05/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.637142857,1.637142857,1.518870544,1.497849842
06/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.657142857,1.657142857,1.538870544,1.517849842
07/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.377142857,1.377142857,1.258870544,1.237849842
08/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.297142857,1.297142857,1.178870544,1.157849842
11/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.387142857,1.387142857,1.268870544,1.247849842
12/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.397142857,1.397142857,1.278870544,1.257849842
13/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.437142857,1.437142857,1.318870544,1.297849842
14/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.377142857,1.377142857,1.258870544,1.237849842
15/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.477142857,1.477142857,1.358870544,1.337849842
18/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.457142857,1.457142857,1.338870544,1.317849842
19/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.497142857,1.497142857,1.378870544,1.357849842
20/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.577142857,1.577142857,1.458870544,1.437849842
21/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.647142857,1.647142857,1.528870544,1.507849842
22/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.727142857,1.727142857,1.608870544,1.587849842
25/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.707142857,1.707142857,1.588870544,1.567849842
26/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.627142857,1.627142857,1.508870544,1.487849842
27/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.657142857,1.657142857,1.538870544,1.517849842
28/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.667142857,1.667142857,1.548870544,1.527849842
29/05/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.657142857,1.657142857,1.538870544,1.517849842
01/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.697142857,1.697142857,1.578870544,1.557849842
02/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.697142857,1.697142857,1.578870544,1.557849842
03/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.637142857,1.637142857,1.518870544,1.497849842
04/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.677142857,1.677142857,1.558870544,1.537849842
05/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.787142857,1.787142857,1.668870544,1.647849842
08/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.757142857,1.757142857,1.638870544,1.617849842
09/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.657142857,1.657142857,1.538870544,1.517849842
10/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.537142857,1.537142857,1.418870544,1.397849842
11/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.447142857,1.447142857,1.328870544,1.307849842
12/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.437142857,1.437142857,1.318870544,1.297849842
15/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.427142857,1.427142857,1.308870544,1.287849842
16/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.487142857,1.487142857,1.368870544,1.347849842
17/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.457142857,1.457142857,1.338870544,1.317849842
18/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.417142857,1.417142857,1.298870544,1.277849842
19/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.357142857,1.357142857,1.238870544,1.217849842
22/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.327142857,1.327142857,1.208870544,1.187849842
23/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.287142857,1.287142857,1.168870544,1.147849842
24/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.307142857,1.307142857,1.188870544,1.167849842
25/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.267142857,1.267142857,1.148870544,1.127849842
26/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
29/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.187142857,1.187142857,1.068870544,1.047849842
30/06/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.127142857,1.127142857,1.008870544,0.987849842
01/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.057142857,1.057142857,0.938870544,0.917849842
02/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.077142857,1.077142857,0.958870544,0.937849842
03/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.087142857,1.087142857,0.968870544,0.947849842
06/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.107142857,1.107142857,0.988870544,0.967849842
07/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.147142857,1.147142857,1.028870544,1.007849842
08/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.227142857,1.227142857,1.108870544,1.087849842
09/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.257142857,1.257142857,1.138870544,1.117849842
10/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.177142857,1.177142857,1.058870544,1.037849842
13/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.147142857,1.147142857,1.028870544,1.007849842
14/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.157142857,1.157142857,1.038870544,1.017849842
15/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.167142857,1.167142857,1.048870544,1.027849842
16/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.217142857,1.217142857,1.098870544,1.077849842
17/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.247142857,1.247142857,1.128870544,1.107849842
20/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.287142857,1.287142857,1.168870544,1.147849842
21/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.227142857,1.227142857,1.108870544,1.087849842
22/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
23/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.187142857,1.187142857,1.068870544,1.047849842
24/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.187142857,1.187142857,1.068870544,1.047849842
27/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.177142857,1.177142857,1.058870544,1.037849842
28/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.167142857,1.167142857,1.048870544,1.027849842
29/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
30/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.187142857,1.187142857,1.068870544,1.047849842
31/07/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.177142857,1.177142857,1.058870544,1.037849842
03/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.207142857,1.207142857,1.088870544,1.067849842
04/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.187142857,1.187142857,1.068870544,1.047849842
05/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.157142857,1.157142857,1.038870544,1.017849842
06/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.127142857,1.127142857,1.008870544,0.987849842
07/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.137142857,1.137142857,1.018870544,0.997849842
10/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.167142857,1.167142857,1.048870544,1.027849842
11/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.242142857,1.242142857,1.123870544,1.102849842
12/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.237142857,1.237142857,1.118870544,1.097849842
13/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
14/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.207142857,1.207142857,1.088870544,1.067849842
17/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.222142857,1.222142857,1.103870544,1.082849842
18/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.227142857,1.227142857,1.108870544,1.087849842
19/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.217142857,1.217142857,1.098870544,1.077849842
20/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.242142857,1.242142857,1.123870544,1.102849842
21/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.267142857,1.267142857,1.148870544,1.127849842
24/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.312142857,1.312142857,1.193870544,1.172849842
25/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.307142857,1.307142857,1.188870544,1.167849842
26/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.327142857,1.327142857,1.208870544,1.187849842
27/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.297142857,1.297142857,1.178870544,1.157849842
28/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.267142857,1.267142857,1.148870544,1.127849842
31/08/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.257142857,1.257142857,1.138870544,1.117849842
01/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.222142857,1.222142857,1.103870544,1.082849842
02/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
03/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
04/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.207142857,1.207142857,1.088870544,1.067849842
07/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
08/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.217142857,1.217142857,1.098870544,1.077849842
09/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.207142857,1.207142857,1.088870544,1.067849842
10/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.207142857,1.207142857,1.088870544,1.067849842
11/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.187142857,1.187142857,1.068870544,1.047849842
14/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.147142857,1.147142857,1.028870544,1.007849842
15/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.117142857,1.117142857,0.998870544,0.977849842
17/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.097142857,1.097142857,0.978870544,0.957849842
18/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.097142857,1.097142857,0.978870544,0.957849842
21/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.117142857,1.117142857,0.998870544,0.977849842
22/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.157142857,1.157142857,1.038870544,1.017849842
23/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.177142857,1.177142857,1.058870544,1.037849842
24/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.147142857,1.147142857,1.028870544,1.007849842
25/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.137142857,1.137142857,1.018870544,0.997849842
28/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.167142857,1.167142857,1.048870544,1.027849842
29/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.217142857,1.217142857,1.098870544,1.077849842
30/09/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.227142857,1.227142857,1.108870544,1.087849842
01/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.227142857,1.227142857,1.108870544,1.087849842
02/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.217142857,1.217142857,1.098870544,1.077849842
05/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.207142857,1.207142857,1.088870544,1.067849842
06/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.207142857,1.207142857,1.088870544,1.067849842
07/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.187142857,1.187142857,1.068870544,1.047849842
08/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.182142857,1.182142857,1.063870544,1.042849842
09/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.107142857,1.107142857,0.988870544,0.967849842
12/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.107142857,1.107142857,0.988870544,0.967849842
13/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.127142857,1.127142857,1.008870544,0.987849842
14/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.137142857,1.137142857,1.018870544,0.997849842
15/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.167142857,1.167142857,1.048870544,1.027849842
16/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
19/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.222142857,1.222142857,1.103870544,1.082849842
20/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.197142857,1.197142857,1.078870544,1.057849842
21/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.202142857,1.202142857,1.083870544,1.062849842
22/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.272142857,1.272142857,1.153870544,1.132849842
23/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.267142857,1.267142857,1.148870544,1.127849842
26/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.257142857,1.257142857,1.138870544,1.117849842
27/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.237142857,1.237142857,1.118870544,1.097849842
28/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.277142857,1.277142857,1.158870544,1.137849842
29/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.267142857,1.267142857,1.148870544,1.127849842
30/10/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.342142857,1.342142857,1.223870544,1.202849842
03/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.367142857,1.367142857,1.248870544,1.227849842
04/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.242142857,1.242142857,1.123870544,1.102849842
05/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.117142857,1.117142857,0.998870544,0.977849842
06/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.087142857,1.087142857,0.968870544,0.947849842
09/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.097142857,1.097142857,0.978870544,0.957849842
10/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.097142857,1.097142857,0.978870544,0.957849842
11/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.077142857,1.077142857,0.958870544,0.937849842
12/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.057142857,1.057142857,0.938870544,0.917849842
13/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.217142857,1.217142857,1.098870544,1.077849842
17/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.277142857,1.277142857,1.158870544,1.137849842
18/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.217142857,1.217142857,1.098870544,1.077849842
19/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.157142857,1.157142857,1.038870544,1.017849842
20/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.127142857,1.127142857,1.008870544,0.987849842
23/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.077142857,1.077142857,0.958870544,0.937849842
24/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.037142857,1.037142857,0.918870544,0.897849842
25/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.087142857,1.087142857,0.968870544,0.947849842
26/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.097142857,1.097142857,0.978870544,0.957849842
27/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.107142857,1.107142857,0.988870544,0.967849842
30/11/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.067142857,1.067142857,0.948870544,0.927849842
01/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.077142857,1.077142857,0.958870544,0.937849842
02/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.047142857,1.047142857,0.928870544,0.907849842
03/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.017142857,1.017142857,0.898870544,0.877849842
04/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,1.007142857,1.007142857,0.888870544,0.867849842
07/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.977142857,0.977142857,0.858870544,0.837849842
08/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.917142857,0.917142857,0.798870544,0.777849842
09/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.887142857,0.887142857,0.768870544,0.747849842
10/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.937142857,0.937142857,0.818870544,0.797849842
11/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.947142857,0.947142857,0.828870544,0.807849842
14/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.967142857,0.967142857,0.848870544,0.827849842
15/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.957142857,0.957142857,0.838870544,0.817849842
16/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.907142857,0.907142857,0.788870544,0.767849842
17/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.877142857,0.877142857,0.758870544,0.737849842
18/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.797142857,0.797142857,0.678870544,0.657849842
21/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.777142857,0.777142857,0.658870544,0.637849842
22/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.777142857,0.777142857,0.658870544,0.637849842
23/12/20 0:00,3.642857143,3.642857143,3.761129456,3.782150158,0.792142857,0.792142857,0.673870544,0.652849842
