Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.,Volumen
26.07.2022,76.98,77.6,78.37,75.15,292.17K,-0.01%,292170.0
25.07.2022,76.99,77.5,78.18,76.5,201.10K,-0.32%,201100.0
22.07.2022,77.24,77.46,78.46,76.76,231.11K,0.51%,231110.0
21.07.2022,76.85,77.25,77.5,76.26,307.67K,-0.74%,307670.0
20.07.2022,77.42,77.94,78.0,76.23,260.08K,-0.22%,260079.99999999997
19.07.2022,77.59,77.32,79.17,76.5,225.92K,0.35%,225920.0
18.07.2022,77.32,77.87,80.0,77.0,152.06K,-0.22%,152060.0
15.07.2022,77.49,77.0,77.8,76.54,159.30K,0.62%,159300.0
14.07.2022,77.01,75.01,77.4,74.5,273.47K,1.36%,273470.0
13.07.2022,75.98,77.66,78.42,75.52,223.20K,-2.10%,223200.0
12.07.2022,77.61,77.79,78.7,77.07,453.75K,0.84%,453750.0
11.07.2022,76.96,76.82,77.0,76.23,102.53K,-0.22%,102530.0
08.07.2022,77.13,77.35,77.84,76.23,146.58K,-0.23%,146580.0
07.07.2022,77.31,77.97,78.18,76.49,177.50K,0.31%,177500.0
06.07.2022,77.07,75.96,78.0,75.96,222.96K,1.46%,222960.0
05.07.2022,75.96,75.81,76.49,75.22,185.32K,-1.08%,185320.0
04.07.2022,76.79,75.74,77.35,75.28,106.57K,3.07%,106570.0
01.07.2022,74.5,75.28,75.87,73.56,337.88K,-0.60%,337880.0
30.06.2022,74.95,75.01,76.75,74.41,797.02K,-0.74%,797020.0
29.06.2022,75.51,75.76,77.3,74.5,479.97K,-0.62%,479970.0
28.06.2022,75.98,75.64,76.59,75.5,429.53K,0.96%,429530.0
27.06.2022,75.26,74.76,76.31,74.76,187.47K,0.71%,187470.0
24.06.2022,74.73,74.43,76.98,73.25,392.80K,0.80%,392800.0
23.06.2022,74.14,74.09,75.25,73.5,336.57K,-1.08%,336570.0
22.06.2022,74.95,75.49,77.63,73.74,499.28K,-1.07%,499280.0
21.06.2022,75.76,74.46,76.8,74.43,248.26K,1.23%,248260.0
20.06.2022,74.84,74.4,74.99,74.05,115.23K,2.02%,115230.0
17.06.2022,73.36,77.02,77.7,72.26,3.09M,-4.39%,3090000.0
16.06.2022,76.73,75.55,77.79,74.45,395.09K,0.71%,395090.0
15.06.2022,76.19,78.24,78.24,75.26,251.74K,-1.91%,251740.0
14.06.2022,77.67,77.27,78.25,76.45,481.47K,-0.22%,481470.0
13.06.2022,77.84,74.65,78.34,74.16,789.22K,2.70%,789220.0
10.06.2022,75.79,78.19,78.19,75.5,297.60K,-3.43%,297600.0
09.06.2022,78.48,77.45,79.0,77.45,246.79K,0.90%,246790.0
08.06.2022,77.78,77.89,79.97,77.3,325.71K,-0.89%,325710.0
07.06.2022,78.48,78.32,78.98,75.32,269.39K,0.19%,269390.0
06.06.2022,78.33,77.94,79.4,76.34,282.72K,0.53%,282720.0
03.06.2022,77.92,76.49,78.95,76.22,421.83K,1.45%,421830.0
02.06.2022,76.81,79.3,80.0,76.02,454.09K,-3.21%,454090.0
01.06.2022,79.36,80.01,81.49,78.03,213.25K,-2.13%,213250.0
31.05.2022,81.09,81.85,82.14,78.96,5.93M,-0.81%,5930000.0
30.05.2022,81.75,80.0,84.52,79.36,546.61K,1.72%,546610.0
27.05.2022,80.37,78.08,81.31,78.08,933.23K,2.93%,933230.0
26.05.2022,78.08,76.18,78.54,77.41,434.55K,2.40%,434550.0
25.05.2022,76.25,74.0,78.5,73.1,616.40K,2.47%,616400.0
24.05.2022,74.41,72.58,75.0,72.58,956.24K,1.68%,956240.0
23.05.2022,73.18,72.57,75.0,70.79,485.34K,1.43%,485340.0
20.05.2022,72.15,66.44,72.99,66.44,899.09K,9.57%,899090.0
19.05.2022,65.85,64.66,68.15,64.63,529.61K,1.93%,529610.0
18.05.2022,64.6,65.89,66.87,64.2,365.70K,-1.73%,365700.0
17.05.2022,65.74,65.5,68.47,64.06,349.43K,1.20%,349430.0
16.05.2022,64.96,63.51,65.56,63.51,312.64K,0.03%,312640.0
13.05.2022,64.94,65.09,65.64,63.26,469.09K,0.17%,469090.0
12.05.2022,64.83,63.38,65.11,63.31,433.43K,3.13%,433430.0
11.05.2022,62.86,64.51,65.0,62.6,710.55K,-3.51%,710550.0
10.05.2022,65.15,65.74,66.98,64.12,513.41K,-0.11%,513409.99999999994
09.05.2022,65.22,64.3,66.15,64.0,260.32K,1.45%,260320.0
06.05.2022,64.29,64.8,67.27,63.5,451.15K,-0.83%,451150.0
05.05.2022,64.83,67.13,67.84,64.02,350.50K,-3.87%,350500.0
04.05.2022,67.44,66.2,68.49,65.01,199.82K,1.92%,199820.0
03.05.2022,66.17,67.55,67.97,65.8,384.55K,-1.47%,384550.0
02.05.2022,67.16,66.89,68.49,66.3,143.90K,0.75%,143900.0
29.04.2022,66.66,68.03,68.97,66.12,456.27K,-3.14%,456270.0
28.04.2022,68.82,68.0,70.34,65.93,351.06K,1.67%,351060.0
27.04.2022,67.69,69.11,69.6,66.4,474.09K,-1.97%,474090.0
26.04.2022,69.05,70.47,71.37,69.0,573.38K,-3.28%,573380.0
25.04.2022,71.39,69.63,72.7,69.63,329.67K,1.49%,329670.0
22.04.2022,70.34,71.64,71.64,69.62,325.10K,-1.76%,325100.0
21.04.2022,71.6,74.95,74.95,70.75,466.41K,-4.12%,466410.0
20.04.2022,74.68,73.79,75.37,71.62,398.54K,1.11%,398540.0
19.04.2022,73.86,72.56,74.9,70.58,364.25K,3.08%,364250.0
18.04.2022,71.65,71.02,72.66,71.02,191.08K,0.06%,191080.0
13.04.2022,71.61,72.05,73.23,71.0,322.37K,-2.19%,322370.0
12.04.2022,73.21,73.19,75.4,69.7,1.12M,0.04%,1120000.0
11.04.2022,73.18,71.25,74.44,70.57,329.19K,2.78%,329190.0
08.04.2022,71.2,73.55,73.6,71.06,388.88K,-3.17%,388880.0
07.04.2022,73.53,74.14,74.91,72.5,410.41K,-1.89%,410410.0
06.04.2022,74.95,73.83,75.9,73.02,524.98K,1.24%,524980.0
05.04.2022,74.03,74.81,75.04,73.58,223.22K,-0.24%,223220.0
04.04.2022,74.21,75.44,77.47,74.21,137.33K,-0.67%,137330.0
01.04.2022,74.71,74.8,75.92,74.26,273.19K,0.40%,273190.0
31.03.2022,74.41,74.18,75.98,73.56,598.00K,1.20%,598000.0
30.03.2022,73.53,74.98,76.01,73.1,636.46K,-1.02%,636460.0
29.03.2022,74.29,76.88,77.0,74.0,754.49K,-2.01%,754490.0
28.03.2022,75.81,75.6,77.09,75.42,322.20K,0.05%,322200.0
25.03.2022,75.77,75.02,78.0,73.31,469.54K,0.21%,469540.0
24.03.2022,75.61,73.2,76.0,73.18,559.62K,2.58%,559620.0
23.03.2022,73.71,75.24,75.3,73.11,265.38K,-1.82%,265380.0
22.03.2022,75.08,75.5,76.5,72.59,658.10K,-0.37%,658100.0
18.03.2022,75.36,70.03,77.23,69.0,2.86M,7.53%,2860000.0
17.03.2022,70.08,68.45,70.68,67.33,448.97K,1.52%,448970.0
16.03.2022,69.03,65.0,70.0,65.0,638.88K,6.31%,638880.0
15.03.2022,64.93,64.1,67.21,63.7,1.16M,2.32%,1160000.0
14.03.2022,63.46,64.7,65.64,62.9,890.20K,0.73%,890200.0
11.03.2022,63.0,65.11,65.44,61.63,483.77K,-1.82%,483770.0
10.03.2022,64.17,64.6,65.85,63.14,460.80K,-0.80%,460800.0
09.03.2022,64.69,62.0,65.65,62.0,398.00K,5.08%,398000.0
08.03.2022,61.56,64.06,64.82,61.15,642.97K,-3.53%,642970.0
07.03.2022,63.81,66.14,66.49,63.5,647.55K,-3.48%,647550.0
04.03.2022,66.11,65.6,66.85,64.3,401.99K,-0.87%,401990.0
03.03.2022,66.69,66.54,68.39,65.3,659.93K,-0.61%,659930.0
02.03.2022,67.1,63.0,67.8,62.51,494.96K,6.58%,494960.0
01.03.2022,62.96,62.3,63.7,61.02,473.48K,0.95%,473480.0
28.02.2022,62.37,62.05,63.98,61.34,736.99K,-0.19%,736990.0
25.02.2022,62.49,62.14,62.79,60.17,111.33K,1.99%,111330.0
24.02.2022,61.27,61.6,62.29,59.52,597.90K,-2.34%,597900.0
23.02.2022,62.74,63.6,63.6,61.51,474.20K,-1.43%,474200.0
22.02.2022,63.65,59.57,63.98,59.23,612.92K,6.94%,612920.0
21.02.2022,59.52,59.16,60.0,58.89,144.37K,0.80%,144370.0
18.02.2022,59.05,57.62,59.49,57.31,317.44K,2.48%,317440.0
17.02.2022,57.62,58.66,59.7,57.22,320.68K,-2.52%,320680.0
16.02.2022,59.11,57.12,59.46,56.81,339.80K,3.70%,339800.0
15.02.2022,57.0,56.35,57.72,55.88,291.07K,1.73%,291070.0
14.02.2022,56.03,57.7,57.7,55.67,471.96K,-2.88%,471960.0
11.02.2022,57.69,55.79,58.2,55.79,421.54K,3.59%,421540.0
10.02.2022,55.69,56.0,57.03,55.32,359.06K,-1.42%,359060.0
09.02.2022,56.49,56.08,57.31,56.08,289.62K,0.80%,289620.0
08.02.2022,56.04,56.5,56.64,55.5,333.07K,0.13%,333070.0
04.02.2022,55.97,55.86,56.74,54.53,305.51K,0.32%,305510.0
03.02.2022,55.79,58.12,58.2,55.11,732.56K,-5.47%,732560.0
02.02.2022,59.02,59.59,59.68,58.57,923.93K,0.85%,923930.0
01.02.2022,58.52,57.97,59.74,56.8,367.63K,1.44%,367630.0
31.01.2022,57.69,57.39,60.4,57.15,533.97K,1.42%,533970.0
28.01.2022,56.88,56.5,58.28,55.86,306.22K,0.49%,306220.0
27.01.2022,56.6,57.64,58.85,56.51,250.81K,-0.72%,250810.0
26.01.2022,57.01,57.66,58.29,56.8,434.44K,-0.99%,434440.0
25.01.2022,57.58,58.9,59.6,56.89,485.87K,-2.11%,485870.0
24.01.2022,58.82,60.58,61.28,57.8,456.91K,-2.91%,456910.0
21.01.2022,60.58,62.85,63.36,60.3,201.02K,-3.44%,201020.0
20.01.2022,62.74,61.95,63.15,61.51,142.43K,2.33%,142430.0
19.01.2022,61.31,62.7,63.08,61.2,180.40K,-2.59%,180400.0
18.01.2022,62.94,65.92,65.92,62.29,181.14K,-3.53%,181140.0
17.01.2022,65.24,63.63,66.76,63.03,293.73K,2.00%,293730.0
14.01.2022,63.96,63.9,64.45,62.01,312.79K,-0.19%,312790.0
13.01.2022,64.08,64.11,64.97,62.02,280.76K,0.45%,280760.0
12.01.2022,63.79,62.39,64.65,61.2,188.87K,4.30%,188870.0
11.01.2022,61.16,60.82,62.53,60.03,194.91K,0.92%,194910.0
10.01.2022,60.6,60.2,61.18,59.65,149.04K,-0.98%,149040.0
07.01.2022,61.2,61.6,62.82,60.52,110.60K,-2.00%,110600.0
06.01.2022,62.45,62.74,62.96,61.5,340.82K,-0.19%,340820.0
05.01.2022,62.57,64.86,65.51,62.08,205.19K,-4.02%,205190.0
04.01.2022,65.19,64.79,65.9,62.76,296.31K,0.70%,296310.0
03.01.2022,64.74,65.46,66.62,64.2,127.66K,-2.19%,127660.0
31.12.2021,66.19,63.0,66.97,63.0,150.84K,4.76%,150840.0
30.12.2021,63.18,62.79,65.0,62.31,229.48K,1.41%,229480.0
29.12.2021,62.3,62.41,62.96,61.23,174.18K,0.40%,174180.0
28.12.2021,62.05,63.39,63.39,61.54,206.57K,-1.91%,206570.0
27.12.2021,63.26,61.72,63.64,61.42,128.92K,2.66%,128919.99999999999
24.12.2021,61.62,61.49,61.65,61.26,9.74K,0.60%,9740.0
23.12.2021,61.25,62.17,62.75,61.0,253.17K,-0.91%,253170.0
22.12.2021,61.81,59.8,62.49,58.52,151.56K,3.95%,151560.0
21.12.2021,59.46,59.5,60.59,58.8,148.41K,1.12%,148410.0
20.12.2021,58.8,61.02,61.02,58.12,254.79K,-4.13%,254790.0
17.12.2021,61.33,58.23,62.03,57.6,1.77M,5.54%,1770000.0
16.12.2021,58.11,58.99,60.26,57.87,181.50K,-2.89%,181500.0
15.12.2021,59.84,59.6,60.58,59.2,190.13K,-0.12%,190130.0
14.12.2021,59.91,58.59,60.1,57.61,287.95K,1.82%,287950.0
13.12.2021,58.84,60.08,60.08,58.58,189.36K,-1.84%,189360.0
10.12.2021,59.94,60.14,60.28,59.51,94.73K,-0.68%,94730.0
09.12.2021,60.35,60.4,60.77,60.0,217.57K,-0.77%,217570.0
08.12.2021,60.82,61.5,61.6,60.51,153.42K,-0.77%,153420.0
07.12.2021,61.29,60.77,61.49,59.7,248.58K,1.34%,248580.0
06.12.2021,60.48,61.53,61.6,60.1,278.68K,-1.22%,278680.0
03.12.2021,61.23,62.34,63.3,60.62,293.90K,-1.94%,293900.0
02.12.2021,62.44,60.72,63.04,60.31,211.09K,2.70%,211090.0
01.12.2021,60.8,62.4,64.7,60.11,448.17K,-2.52%,448170.0
30.11.2021,62.37,58.75,63.96,57.51,1.18M,6.02%,1180000.0
29.11.2021,58.83,59.98,61.49,58.02,285.18K,-1.13%,285180.0
26.11.2021,59.5,61.5,61.5,58.94,504.46K,-4.95%,504460.0
25.11.2021,62.6,62.59,62.95,62.1,89.36K,0.82%,89360.0
24.11.2021,62.09,64.6,64.6,61.2,583.50K,-3.17%,583500.0
23.11.2021,64.12,64.99,65.45,62.46,373.35K,-1.72%,373350.0
22.11.2021,65.24,67.6,68.18,64.21,326.67K,-3.15%,326670.0
19.11.2021,67.36,67.84,68.8,67.12,145.00K,-1.17%,145000.0
18.11.2021,68.16,68.04,68.9,66.72,133.60K,-0.28%,133600.0
17.11.2021,68.35,66.51,68.73,65.0,189.56K,2.60%,189560.0
16.11.2021,66.62,68.25,68.25,66.26,294.88K,-0.88%,294880.0
12.11.2021,67.21,70.64,71.11,66.15,374.90K,-3.94%,374900.0
11.11.2021,69.97,70.27,71.98,69.1,320.15K,-0.68%,320150.0
10.11.2021,70.45,71.55,71.55,70.0,153.20K,-1.54%,153200.0
09.11.2021,71.55,70.5,71.78,70.46,136.11K,1.37%,136110.0
08.11.2021,70.58,70.74,71.99,70.0,167.71K,0.41%,167710.0
05.11.2021,70.29,71.1,71.69,69.49,130.14K,-0.94%,130139.99999999999
04.11.2021,70.96,71.32,71.32,69.75,158.89K,-1.22%,158890.0
03.11.2021,71.84,69.5,72.12,69.03,364.51K,1.60%,364510.0
01.11.2021,70.71,69.59,71.68,69.59,58.63K,2.11%,58630.0
29.10.2021,69.25,68.75,69.59,68.1,173.28K,0.07%,173280.0
28.10.2021,69.2,70.02,70.39,68.41,198.97K,-1.94%,198970.0
27.10.2021,70.57,72.4,72.4,70.01,121.87K,-2.07%,121870.0
26.10.2021,72.06,71.08,72.97,71.07,134.63K,1.89%,134630.0
25.10.2021,70.72,71.19,72.01,70.5,191.06K,-0.66%,191060.0
22.10.2021,71.19,71.29,71.99,69.51,275.09K,0.58%,275090.0
21.10.2021,70.78,73.11,73.12,70.4,329.55K,-3.65%,329550.0
20.10.2021,73.46,73.1,74.43,72.5,274.81K,0.64%,274810.0
19.10.2021,72.99,72.65,74.15,72.65,236.04K,-1.04%,236040.0
18.10.2021,73.76,75.0,75.0,73.5,171.26K,-1.47%,171260.0
15.10.2021,74.86,73.8,75.0,73.79,416.16K,1.41%,416160.0
14.10.2021,73.82,74.0,74.07,72.24,148.44K,-0.26%,148440.0
13.10.2021,74.01,73.84,74.7,72.63,231.12K,0.58%,231120.0
12.10.2021,73.58,74.85,75.0,72.22,1.00M,-1.81%,1000000.0
11.10.2021,74.94,73.5,75.03,73.09,395.32K,2.87%,395320.0
08.10.2021,72.85,73.7,74.0,72.51,260.73K,-0.90%,260730.00000000003
07.10.2021,73.51,72.01,73.98,70.05,428.54K,2.32%,428540.0
06.10.2021,71.84,71.33,73.95,70.45,269.17K,0.04%,269170.0
05.10.2021,71.81,71.7,72.7,70.35,233.45K,0.52%,233450.0
04.10.2021,71.44,69.63,72.04,68.35,256.38K,2.01%,256380.0
01.10.2021,70.03,71.45,71.46,69.75,118.17K,-0.96%,118170.0
30.09.2021,70.71,68.29,71.45,68.12,289.28K,4.11%,289280.0
29.09.2021,67.92,69.71,70.5,67.33,220.15K,-2.44%,220150.0
28.09.2021,69.62,72.6,72.6,69.1,295.54K,-3.89%,295540.0
27.09.2021,72.44,71.55,73.21,70.41,186.86K,0.44%,186860.0
24.09.2021,72.12,73.1,73.44,71.09,219.61K,-1.73%,219610.0
23.09.2021,73.39,72.39,73.6,71.95,144.46K,1.12%,144460.0
22.09.2021,72.58,72.5,74.0,71.51,215.87K,-0.44%,215870.0
21.09.2021,72.9,73.54,74.88,72.0,210.55K,-0.87%,210550.0
20.09.2021,73.54,74.77,76.9,73.26,207.99K,-1.95%,207990.0
17.09.2021,75.0,75.39,76.3,72.18,1.45M,-0.25%,1450000.0
15.09.2021,75.19,69.8,75.5,69.8,382.15K,7.95%,382150.0
14.09.2021,69.65,67.21,70.0,66.68,213.81K,3.63%,213810.0
13.09.2021,67.21,68.5,69.48,66.78,223.27K,-1.25%,223270.0
10.09.2021,68.06,68.15,69.1,66.91,192.81K,0.83%,192810.0
09.09.2021,67.5,68.2,68.2,66.5,258.75K,-0.57%,258750.0
08.09.2021,67.89,67.47,68.49,66.04,309.36K,0.12%,309360.0
07.09.2021,67.81,67.84,68.77,66.02,219.91K,-0.04%,219910.0
06.09.2021,67.84,65.35,67.99,65.33,50.25K,3.87%,50250.0
03.09.2021,65.31,64.68,66.4,64.11,239.31K,1.51%,239310.0
02.09.2021,64.34,65.42,65.42,64.1,315.64K,-1.56%,315640.0
01.09.2021,65.36,69.01,69.36,64.69,413.31K,-4.26%,413310.0
31.08.2021,68.27,64.9,71.49,63.87,1.05M,5.26%,1050000.0
30.08.2021,64.86,64.51,65.4,63.38,245.53K,0.54%,245530.0
27.08.2021,64.51,64.25,65.3,63.4,203.48K,0.72%,203480.0
26.08.2021,64.05,64.54,64.8,62.7,270.31K,-0.81%,270310.0
25.08.2021,64.57,64.2,64.76,62.42,207.90K,0.72%,207900.0
24.08.2021,64.11,65.0,65.0,62.91,255.70K,0.68%,255700.0
23.08.2021,63.68,63.68,64.7,63.29,161.58K,0.16%,161580.0
20.08.2021,63.58,64.49,65.12,63.3,161.41K,-1.17%,161410.0
19.08.2021,64.33,64.61,64.93,61.91,293.80K,-1.41%,293800.0
18.08.2021,65.25,64.31,65.99,63.7,237.76K,1.95%,237760.0
17.08.2021,64.0,65.46,65.94,63.13,318.46K,-1.63%,318460.0
16.08.2021,65.06,64.06,65.59,63.44,120.26K,1.20%,120260.0
13.08.2021,64.29,65.35,65.35,63.95,267.49K,-1.35%,267490.0
12.08.2021,65.17,65.38,66.48,64.31,173.28K,-0.28%,173280.0
11.08.2021,65.35,65.66,67.04,63.84,214.96K,-1.24%,214960.0
10.08.2021,66.17,66.58,67.94,65.29,181.30K,-0.62%,181300.0
09.08.2021,66.58,66.37,67.5,65.23,139.16K,0.26%,139160.0
06.08.2021,66.41,67.67,68.34,65.03,193.16K,-0.95%,193160.0
05.08.2021,67.05,66.29,67.69,66.14,148.63K,1.93%,148630.0
04.08.2021,65.78,65.49,66.3,64.3,207.18K,-0.06%,207180.0
03.08.2021,65.82,64.24,66.73,62.69,406.53K,2.73%,406530.0
02.08.2021,64.07,65.31,66.53,63.5,251.79K,-1.51%,251790.0
30.07.2021,65.05,64.0,66.3,63.69,348.42K,2.14%,348420.0
29.07.2021,63.69,64.5,64.9,63.35,268.99K,-1.42%,268990.0
28.07.2021,64.61,65.29,65.29,64.1,152.01K,-0.71%,152010.0
27.07.2021,65.07,64.0,65.98,63.03,369.52K,2.12%,369520.0
26.07.2021,63.72,61.9,64.5,61.9,247.80K,1.16%,247800.0
23.07.2021,62.99,62.49,63.26,61.52,123.42K,1.47%,123420.0
22.07.2021,62.08,62.41,62.85,61.51,192.63K,0.91%,192630.0
21.07.2021,61.52,64.05,64.45,61.11,252.95K,-3.22%,252950.0
20.07.2021,63.57,62.0,63.7,61.7,172.86K,3.72%,172860.0
19.07.2021,61.29,62.65,62.69,60.4,323.02K,-3.56%,323020.0
16.07.2021,63.55,64.2,64.4,61.6,335.97K,1.21%,335970.0
15.07.2021,62.79,61.49,63.95,61.49,378.86K,2.35%,378860.0
14.07.2021,61.35,59.7,61.5,59.06,364.13K,3.27%,364130.0
13.07.2021,59.41,61.69,61.78,59.07,366.62K,-3.76%,366620.0
12.07.2021,61.73,62.35,62.99,61.1,284.29K,-1.80%,284290.0
09.07.2021,62.86,62.93,63.0,62.25,137.22K,0.59%,137220.0
08.07.2021,62.49,62.68,64.03,62.1,300.94K,-1.59%,300940.0
07.07.2021,63.5,63.97,64.67,62.51,664.54K,-0.94%,664540.0
06.07.2021,64.1,64.6,64.6,63.03,194.52K,-0.97%,194520.0
05.07.2021,64.73,63.98,64.99,63.89,44.19K,0.57%,44190.0
02.07.2021,64.36,63.4,64.5,63.4,138.03K,1.71%,138030.0
01.07.2021,63.28,62.75,63.63,62.25,168.39K,1.59%,168390.0
30.06.2021,62.29,62.27,64.03,61.8,281.96K,-0.22%,281960.0
29.06.2021,62.43,63.65,63.93,62.03,299.11K,-1.69%,299110.0
28.06.2021,63.5,62.6,63.66,61.97,187.05K,1.86%,187050.0
25.06.2021,62.34,62.3,63.0,62.11,153.09K,0.73%,153090.0
24.06.2021,61.89,62.4,63.9,60.8,230.56K,-0.86%,230560.0
23.06.2021,62.43,63.1,64.45,62.3,333.38K,-0.59%,333380.0
22.06.2021,62.8,64.14,64.98,62.23,235.11K,-3.34%,235110.0
21.06.2021,64.97,64.31,65.32,64.3,183.28K,0.06%,183280.0
18.06.2021,64.93,63.6,65.5,62.06,973.75K,0.51%,973750.0
17.06.2021,64.6,63.04,65.5,63.04,303.65K,0.11%,303650.0
16.06.2021,64.53,66.49,66.6,62.81,313.45K,-2.11%,313450.0
15.06.2021,65.92,65.12,66.36,65.05,130.01K,0.72%,130009.99999999999
14.06.2021,65.45,65.5,65.85,65.13,151.02K,-0.05%,151020.0
11.06.2021,65.48,66.0,66.6,64.57,208.85K,0.38%,208850.0
10.06.2021,65.23,65.95,66.6,63.96,225.07K,0.34%,225070.0
09.06.2021,65.01,66.4,66.5,64.26,253.39K,-2.59%,253390.0
08.06.2021,66.74,64.85,66.99,63.57,347.01K,2.31%,347010.0
07.06.2021,65.23,64.12,66.3,64.09,491.85K,1.73%,491850.0
04.06.2021,64.12,62.9,64.9,62.22,250.12K,1.94%,250120.0
03.06.2021,62.9,65.42,65.42,62.07,405.07K,-3.11%,405070.0
02.06.2021,64.92,62.69,66.41,62.36,453.42K,3.18%,453420.0
01.06.2021,62.92,60.73,63.5,60.4,376.80K,4.38%,376800.0
31.05.2021,60.28,58.52,60.63,58.52,124.65K,0.53%,124650.0
28.05.2021,59.96,59.89,60.0,58.38,329.05K,2.76%,329050.0
27.05.2021,58.35,56.8,60.02,55.5,2.05M,3.59%,2049999.9999999998
26.05.2021,56.33,55.3,56.61,55.3,268.07K,1.17%,268070.0
25.05.2021,55.68,56.6,56.81,55.01,601.24K,-2.28%,601240.0
24.05.2021,56.98,57.63,57.63,56.71,231.53K,-0.23%,231530.0
21.05.2021,57.11,57.72,57.99,56.99,255.42K,-1.79%,255420.0
20.05.2021,58.15,58.2,59.43,57.5,708.24K,-0.24%,708240.0
19.05.2021,58.29,58.19,59.49,57.52,169.05K,0.14%,169050.0
18.05.2021,58.21,58.76,59.0,58.1,208.77K,0.05%,208770.0
17.05.2021,58.18,57.66,58.79,57.07,149.80K,0.90%,149800.0
14.05.2021,57.66,58.0,59.0,56.95,254.18K,-0.41%,254180.0
13.05.2021,57.9,58.19,59.09,57.1,303.12K,0.29%,303120.0
12.05.2021,57.73,58.32,58.68,57.11,265.10K,-1.30%,265100.0
11.05.2021,58.49,58.88,59.69,57.73,156.54K,-1.05%,156540.0
10.05.2021,59.11,57.42,59.39,57.05,186.17K,2.43%,186170.0
07.05.2021,57.71,58.67,58.67,57.15,161.22K,-1.16%,161220.0
06.05.2021,58.39,58.7,59.9,57.88,232.77K,-1.08%,232770.0
05.05.2021,59.03,58.41,59.23,58.41,188.24K,0.34%,188240.0
04.05.2021,58.83,58.3,59.54,58.0,137.55K,0.48%,137550.0
03.05.2021,58.55,57.77,59.24,57.77,187.94K,1.39%,187940.0
30.04.2021,57.75,59.48,60.3,57.02,383.09K,-3.10%,383090.0
29.04.2021,59.6,59.9,60.93,59.5,227.04K,-0.32%,227040.0
28.04.2021,59.79,60.99,60.99,59.41,170.83K,-0.98%,170830.0
27.04.2021,60.38,59.5,60.69,59.15,207.10K,1.11%,207100.0
26.04.2021,59.72,61.0,61.49,59.5,338.41K,-3.89%,338410.0
23.04.2021,62.14,61.0,62.48,58.0,263.97K,1.39%,263970.0
22.04.2021,61.29,60.93,61.99,59.75,426.14K,0.86%,426140.0
21.04.2021,60.77,58.7,61.49,58.6,317.55K,3.84%,317550.0
20.04.2021,58.52,58.73,59.0,57.0,340.65K,0.26%,340650.0
19.04.2021,58.37,60.8,61.74,58.04,350.70K,-4.55%,350700.0
16.04.2021,61.15,61.19,62.62,58.31,345.54K,1.01%,345540.0
15.04.2021,60.54,60.1,62.57,60.02,292.78K,0.73%,292780.0
14.04.2021,60.1,59.6,60.93,58.5,385.78K,1.04%,385780.0
13.04.2021,59.48,59.4,60.49,58.84,318.73K,0.10%,318730.0
12.04.2021,59.42,57.44,59.79,56.42,308.24K,3.54%,308240.0
09.04.2021,57.39,59.5,59.5,56.94,440.85K,-3.37%,440850.0
08.04.2021,59.39,59.6,60.0,59.17,235.20K,-0.39%,235200.0
07.04.2021,59.62,57.75,60.0,57.75,277.09K,1.17%,277090.0
06.04.2021,58.93,58.04,59.68,56.31,136.45K,1.99%,136450.0
05.04.2021,57.78,56.23,58.03,55.55,176.00K,3.40%,176000.0
31.03.2021,55.88,56.99,56.99,54.45,507.19K,-2.67%,507190.0
30.03.2021,57.41,57.79,58.13,55.85,344.99K,-1.19%,344990.0
29.03.2021,58.1,55.44,59.02,54.98,340.88K,4.27%,340880.0
26.03.2021,55.72,54.4,56.0,54.3,249.82K,1.72%,249820.0
25.03.2021,54.78,54.0,55.35,53.91,430.03K,1.44%,430030.0
24.03.2021,54.0,53.91,54.48,53.35,730.92K,-0.04%,730920.0
23.03.2021,54.02,54.59,54.94,53.2,531.37K,-1.04%,531370.0
22.03.2021,54.59,54.94,55.8,54.4,266.79K,1.79%,266790.0
19.03.2021,53.63,55.69,56.8,52.53,1.93M,-5.03%,1930000.0
18.03.2021,56.47,56.13,56.85,54.93,175.75K,-0.44%,175750.0
17.03.2021,56.72,56.11,56.8,55.49,539.40K,1.09%,539400.0
16.03.2021,56.11,54.8,56.58,53.95,500.27K,1.87%,500270.0
12.03.2021,55.08,55.99,55.99,54.6,310.27K,-0.33%,310270.0
11.03.2021,55.26,56.9,57.5,54.94,378.56K,-2.09%,378560.0
10.03.2021,56.44,54.8,57.17,54.0,340.78K,2.97%,340780.0
09.03.2021,54.81,54.25,55.0,53.25,290.39K,1.03%,290390.0
08.03.2021,54.25,53.96,54.7,52.72,530.73K,0.91%,530730.0
05.03.2021,53.76,54.78,55.5,52.81,561.49K,-1.18%,561490.0
04.03.2021,54.4,53.5,55.0,53.24,628.83K,2.14%,628830.0
03.03.2021,53.26,51.49,53.52,51.49,471.04K,1.16%,471040.0
02.03.2021,52.65,52.22,53.0,52.0,420.77K,1.17%,420770.0
01.03.2021,52.04,51.84,52.15,51.33,491.32K,0.39%,491320.0
26.02.2021,51.84,49.3,52.0,49.15,1.03M,5.30%,1030000.0
25.02.2021,49.23,50.26,51.28,49.15,504.22K,-1.99%,504220.0
24.02.2021,50.23,50.87,51.06,49.61,414.95K,-1.24%,414950.0
23.02.2021,50.86,49.4,51.1,48.52,448.91K,3.27%,448910.0
