Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.,Volumen
18.12.2024,9.56,9.506,9.65,9.458,6.17M,0.42%,6170000.0
17.12.2024,9.52,9.712,9.782,9.502,6.08M,-2.54%,6080000.0
16.12.2024,9.768,9.71,9.818,9.71,7.58M,0.66%,7580000.0
13.12.2024,9.704,9.666,9.834,9.666,7.35M,0.39%,7350000.0
12.12.2024,9.666,9.556,9.672,9.556,8.62M,1.66%,8620000.0
11.12.2024,9.508,9.578,9.656,9.484,7.80M,-0.88%,7800000.0
10.12.2024,9.592,9.556,9.656,9.526,5.08M,0.10%,5080000.0
09.12.2024,9.582,9.608,9.662,9.568,5.41M,0.29%,5410000.0
06.12.2024,9.554,9.576,9.678,9.518,7.16M,-0.81%,7160000.0
05.12.2024,9.632,9.236,9.65,9.23,12.94M,4.22%,12940000.0
04.12.2024,9.242,9.17,9.262,9.162,6.73M,1.01%,6730000.0
03.12.2024,9.15,9.0,9.176,8.99,8.22M,1.94%,8220000.000000001
02.12.2024,8.976,8.85,8.984,8.83,6.55M,0.45%,6550000.0
29.11.2024,8.936,8.81,8.958,8.7,6.92M,0.74%,6920000.0
28.11.2024,8.87,8.93,8.96,8.862,4.88M,0.86%,4880000.0
27.11.2024,8.794,8.92,8.934,8.724,9.08M,-1.70%,9080000.0
26.11.2024,8.946,9.064,9.102,8.926,11.50M,-3.31%,11500000.0
25.11.2024,9.252,9.276,9.32,9.166,19.54M,0.89%,19540000.0
22.11.2024,9.17,9.274,9.336,8.942,10.46M,-0.91%,10460000.0
21.11.2024,9.254,9.24,9.272,9.114,5.51M,0.26%,5510000.0
20.11.2024,9.23,9.4,9.464,9.188,7.38M,-1.05%,7380000.0
19.11.2024,9.328,9.434,9.442,9.122,8.12M,-1.06%,8119999.999999999
18.11.2024,9.428,9.324,9.43,9.288,6.52M,0.55%,6520000.0
15.11.2024,9.376,9.02,9.392,9.016,17.64M,3.19%,17640000.0
14.11.2024,9.086,8.92,9.11,8.888,7.40M,2.34%,7400000.0
13.11.2024,8.878,8.9,8.986,8.768,8.25M,-0.40%,8250000.0
12.11.2024,8.914,9.01,9.164,8.914,8.67M,-2.30%,8670000.0
11.11.2024,9.124,9.18,9.246,9.122,7.87M,0.24%,7870000.0
08.11.2024,9.102,9.24,9.298,9.05,8.69M,-2.57%,8690000.0
07.11.2024,9.342,9.17,9.4,9.098,19.18M,4.15%,19180000.0
06.11.2024,8.97,9.364,9.44,8.894,25.26M,-6.62%,25260000.0
05.11.2024,9.606,9.552,9.624,9.506,7.14M,0.57%,7140000.0
04.11.2024,9.552,9.41,9.612,9.39,11.28M,1.44%,11280000.0
01.11.2024,9.416,9.152,9.416,9.11,10.20M,2.91%,10200000.0
31.10.2024,9.15,8.9,9.214,8.82,13.41M,0.62%,13410000.0
30.10.2024,9.094,8.96,9.1,8.922,8.08M,0.84%,8080000.0
29.10.2024,9.018,9.12,9.13,8.99,7.33M,-0.44%,7330000.0
28.10.2024,9.058,9.104,9.146,8.912,6.67M,0.18%,6670000.0
25.10.2024,9.042,9.046,9.134,9.006,5.13M,0.13%,5130000.0
24.10.2024,9.03,9.132,9.194,9.03,4.87M,-1.38%,4870000.0
23.10.2024,9.156,9.12,9.178,9.072,7.28M,0.15%,7280000.0
22.10.2024,9.142,9.082,9.172,8.974,7.48M,0.75%,7480000.0
21.10.2024,9.074,9.182,9.23,9.04,6.09M,-2.33%,6090000.0
18.10.2024,9.29,9.1,9.364,9.07,11.94M,2.09%,11940000.0
17.10.2024,9.1,9.314,9.37,9.088,11.20M,-2.02%,11200000.0
16.10.2024,9.288,9.39,9.428,9.24,7.07M,-1.63%,7070000.0
15.10.2024,9.442,9.422,9.47,9.306,8.02M,0.45%,8020000.0
14.10.2024,9.4,9.28,9.404,9.268,5.27M,1.21%,5270000.0
11.10.2024,9.288,9.216,9.316,9.204,6.42M,0.63%,6420000.0
10.10.2024,9.23,9.274,9.316,9.136,8.60M,-0.45%,8600000.0
09.10.2024,9.272,9.29,9.302,9.166,5.32M,-0.43%,5320000.0
08.10.2024,9.312,9.362,9.364,9.216,8.78M,-3.52%,8780000.0
07.10.2024,9.652,9.652,9.76,9.554,12.03M,1.05%,12030000.0
04.10.2024,9.552,9.354,9.668,9.342,11.02M,2.34%,11020000.0
03.10.2024,9.334,9.228,9.418,9.164,7.98M,0.86%,7980000.0
02.10.2024,9.254,9.31,9.388,9.19,9.44M,-0.49%,9440000.0
01.10.2024,9.3,9.754,9.754,9.23,14.24M,-4.20%,14240000.0
30.09.2024,9.708,9.872,9.958,9.708,14.11M,-2.29%,14110000.0
27.09.2024,9.936,9.91,9.976,9.834,7.30M,-0.18%,7300000.0
26.09.2024,9.954,9.778,9.97,9.772,7.93M,3.00%,7930000.0
25.09.2024,9.664,9.65,9.788,9.596,5.06M,-0.62%,5060000.0
24.09.2024,9.724,9.804,9.878,9.648,5.20M,-0.16%,5200000.0
23.09.2024,9.74,9.71,9.802,9.552,5.30M,0.00%,5300000.0
20.09.2024,9.74,9.77,9.872,9.72,18.64M,-0.33%,18640000.0
19.09.2024,9.772,9.578,9.772,9.5,10.95M,3.28%,10950000.0
18.09.2024,9.462,9.426,9.5,9.42,6.96M,0.55%,6960000.0
17.09.2024,9.41,9.354,9.49,9.352,6.89M,0.94%,6890000.0
16.09.2024,9.322,9.23,9.38,9.218,4.62M,0.76%,4620000.0
13.09.2024,9.252,9.058,9.254,9.02,7.90M,2.03%,7900000.0
12.09.2024,9.068,9.006,9.116,8.956,10.93M,1.96%,10930000.0
11.09.2024,8.894,8.956,9.048,8.796,6.07M,-0.31%,6070000.0
10.09.2024,8.922,9.016,9.134,8.902,6.65M,-1.24%,6650000.0
09.09.2024,9.034,8.962,9.1,8.962,4.98M,1.37%,4980000.0
06.09.2024,8.912,9.028,9.15,8.912,7.82M,-2.13%,7820000.0
05.09.2024,9.106,9.0,9.234,8.952,5.21M,0.66%,5210000.0
04.09.2024,9.046,9.086,9.16,9.002,8.14M,-2.48%,8140000.000000001
03.09.2024,9.276,9.532,9.572,9.268,7.79M,-2.89%,7790000.0
02.09.2024,9.552,9.6,9.654,9.5,4.47M,-0.40%,4470000.0
30.08.2024,9.59,9.52,9.592,9.52,10.43M,0.82%,10430000.0
29.08.2024,9.512,9.468,9.552,9.452,4.20M,0.46%,4200000.0
28.08.2024,9.468,9.496,9.504,9.318,9.72M,0.02%,9720000.0
27.08.2024,9.466,9.412,9.498,9.396,7.60M,0.53%,7600000.0
26.08.2024,9.416,9.434,9.47,9.356,3.34M,-0.25%,3340000.0
23.08.2024,9.44,9.392,9.468,9.356,5.29M,0.98%,5290000.0
22.08.2024,9.348,9.336,9.42,9.306,5.54M,-0.13%,5540000.0
21.08.2024,9.36,9.296,9.442,9.27,3.56M,0.26%,3560000.0
20.08.2024,9.336,9.43,9.448,9.284,4.49M,-0.68%,4490000.0
19.08.2024,9.4,9.256,9.456,9.254,5.22M,1.82%,5220000.0
16.08.2024,9.232,9.164,9.254,9.154,4.09M,0.54%,4090000.0
15.08.2024,9.182,9.0,9.192,8.93,5.82M,2.50%,5820000.0
14.08.2024,8.958,9.004,9.016,8.922,2.91M,-0.13%,2910000.0
13.08.2024,8.97,8.97,8.986,8.88,3.92M,0.52%,3920000.0
12.08.2024,8.924,8.938,8.982,8.848,4.59M,0.29%,4590000.0
09.08.2024,8.898,8.9,9.004,8.82,5.00M,0.93%,5000000.0
08.08.2024,8.816,8.784,8.886,8.648,5.66M,-0.50%,5660000.0
07.08.2024,8.86,8.748,8.95,8.67,10.75M,2.78%,10750000.0
06.08.2024,8.62,8.802,8.826,8.518,10.73M,-0.85%,10730000.0
05.08.2024,8.694,8.554,8.752,8.464,14.94M,-2.03%,14940000.0
02.08.2024,8.874,9.122,9.218,8.844,16.57M,-3.65%,16570000.0
01.08.2024,9.21,9.512,9.642,9.168,14.64M,-5.09%,14640000.0
31.07.2024,9.704,9.958,10.05,9.668,20.95M,-4.63%,20950000.0
30.07.2024,10.175,10.015,10.225,10.005,6.28M,1.45%,6280000.0
29.07.2024,10.03,10.1,10.175,9.954,5.08M,-0.05%,5080000.0
26.07.2024,10.035,9.99,10.045,9.928,7.26M,0.10%,7260000.0
25.07.2024,10.025,10.0,10.04,9.818,6.27M,-0.74%,6270000.0
24.07.2024,10.1,10.215,10.22,10.035,7.52M,-0.93%,7520000.0
23.07.2024,10.195,10.1,10.24,10.02,9.11M,1.09%,9110000.0
22.07.2024,10.085,9.94,10.09,9.902,7.41M,2.07%,7410000.0
19.07.2024,9.88,9.894,9.932,9.824,11.02M,-0.68%,11020000.0
18.07.2024,9.948,9.894,10.005,9.83,7.22M,1.32%,7220000.0
17.07.2024,9.818,9.704,9.852,9.654,6.59M,1.43%,6590000.0
16.07.2024,9.68,9.78,9.78,9.62,5.59M,-1.37%,5590000.0
15.07.2024,9.814,9.752,9.85,9.684,4.61M,0.29%,4610000.0
12.07.2024,9.786,9.708,9.806,9.704,5.61M,0.78%,5610000.0
11.07.2024,9.71,9.71,9.74,9.622,4.73M,0.50%,4730000.0
10.07.2024,9.662,9.52,9.662,9.458,6.50M,1.71%,6500000.0
09.07.2024,9.5,9.55,9.55,9.408,6.43M,-0.77%,6430000.0
08.07.2024,9.574,9.59,9.716,9.55,8.28M,-0.42%,8279999.999999999
05.07.2024,9.614,9.646,9.674,9.492,6.30M,0.08%,6300000.0
04.07.2024,9.606,9.646,9.682,9.572,4.81M,0.13%,4810000.0
03.07.2024,9.594,9.476,9.61,9.42,6.97M,2.06%,6970000.0
02.07.2024,9.4,9.45,9.452,9.266,7.01M,-1.05%,7010000.0
01.07.2024,9.5,9.528,9.624,9.434,7.02M,1.58%,7020000.0
28.06.2024,9.352,9.32,9.364,9.22,8.22M,1.21%,8220000.000000001
27.06.2024,9.24,9.216,9.284,9.15,6.07M,0.43%,6070000.0
26.06.2024,9.2,9.29,9.36,9.108,13.00M,-0.86%,13000000.0
25.06.2024,9.28,9.448,9.48,9.224,7.14M,-1.19%,7140000.0
24.06.2024,9.392,9.18,9.42,9.178,7.03M,2.20%,7030000.0
21.06.2024,9.19,9.378,9.378,9.068,29.51M,-1.71%,29510000.0
20.06.2024,9.35,9.284,9.35,9.222,7.56M,1.08%,7560000.0
19.06.2024,9.25,9.222,9.332,9.176,8.72M,0.30%,8720000.0
18.06.2024,9.222,9.2,9.236,9.094,11.85M,1.63%,11850000.0
17.06.2024,9.074,9.09,9.174,8.958,7.22M,0.60%,7220000.0
14.06.2024,9.02,9.05,9.1,8.79,21.52M,-1.05%,21520000.0
13.06.2024,9.116,9.288,9.352,9.076,21.32M,-2.44%,21320000.0
12.06.2024,9.344,9.51,9.56,9.308,13.22M,-2.54%,13220000.0
11.06.2024,9.588,9.802,9.802,9.528,8.06M,-1.76%,8060000.000000001
10.06.2024,9.76,9.888,9.888,9.724,9.06M,-1.35%,9060000.0
07.06.2024,9.894,9.73,9.934,9.7,10.30M,0.98%,10300000.0
06.06.2024,9.798,9.572,9.798,9.502,8.98M,2.60%,8980000.0
05.06.2024,9.55,9.504,9.56,9.416,7.92M,0.99%,7920000.0
04.06.2024,9.456,9.754,9.764,9.29,20.69M,-3.19%,20690000.0
03.06.2024,9.768,10.01,10.11,9.75,10.84M,-1.73%,10840000.0
31.05.2024,9.94,9.97,9.998,9.904,35.36M,-0.30%,35360000.0
30.05.2024,9.97,9.74,9.986,9.74,17.19M,2.09%,17190000.0
29.05.2024,9.766,9.92,9.95,9.74,11.27M,-1.71%,11270000.0
28.05.2024,9.936,9.97,10.05,9.86,6.46M,-0.44%,6460000.0
27.05.2024,9.98,9.984,10.05,9.94,35.08M,0.16%,35080000.0
24.05.2024,9.964,9.95,10.0,9.906,6.65M,-0.71%,6650000.0
23.05.2024,10.035,10.025,10.16,9.994,5.91M,0.25%,5910000.0
22.05.2024,10.01,10.005,10.085,9.986,6.74M,0.24%,6740000.0
21.05.2024,9.986,9.914,10.02,9.894,7.02M,0.54%,7020000.0
20.05.2024,9.932,9.974,10.025,9.912,7.30M,-0.88%,7300000.0
17.05.2024,10.02,9.9,10.06,9.88,11.83M,0.46%,11830000.0
16.05.2024,9.974,10.2,10.235,9.962,9.47M,-2.22%,9470000.0
15.05.2024,10.2,9.94,10.235,9.88,12.53M,3.03%,12530000.0
14.05.2024,9.9,9.698,9.932,9.68,40.47M,1.81%,40470000.0
13.05.2024,9.724,9.724,9.746,9.65,7.23M,0.14%,7230000.0
10.05.2024,9.71,9.638,9.818,9.62,12.16M,1.15%,12160000.0
09.05.2024,9.6,9.848,9.848,9.6,25.56M,-6.71%,25560000.0
08.05.2024,10.29,10.395,10.425,10.225,12.93M,0.93%,12930000.0
07.05.2024,10.195,10.0,10.195,9.91,17.40M,3.61%,17400000.0
06.05.2024,9.84,9.856,9.89,9.728,11.44M,-0.10%,11440000.0
03.05.2024,9.85,9.88,9.964,9.728,16.79M,0.67%,16790000.0
02.05.2024,9.784,10.0,10.08,9.77,27.70M,-3.84%,27700000.0
30.04.2024,10.175,10.92,10.975,10.06,29.09M,-6.65%,29090000.0
29.04.2024,10.9,11.0,11.25,10.63,17.90M,-0.77%,17900000.0
26.04.2024,10.985,10.545,11.0,10.53,13.57M,4.57%,13570000.0
25.04.2024,10.505,10.585,10.67,10.405,9.16M,-0.43%,9160000.0
24.04.2024,10.55,10.68,10.71,10.46,6.26M,-1.03%,6260000.0
23.04.2024,10.66,10.48,10.66,10.46,10.34M,2.21%,10340000.0
22.04.2024,10.43,10.295,10.435,10.195,6.36M,2.20%,6360000.0
19.04.2024,10.205,10.165,10.27,10.135,50.91M,-2.06%,50910000.0
18.04.2024,10.42,10.29,10.42,10.27,9.50M,1.96%,9500000.0
17.04.2024,10.22,9.966,10.295,9.96,8.58M,2.59%,8580000.0
16.04.2024,9.962,10.035,10.12,9.906,25.64M,-2.05%,25640000.0
15.04.2024,10.17,9.94,10.25,9.91,10.93M,1.19%,10930000.0
12.04.2024,10.05,10.055,10.135,9.924,12.24M,-0.69%,12240000.0
11.04.2024,10.12,10.3,10.395,9.986,14.91M,-2.93%,14910000.0
10.04.2024,10.425,10.48,10.495,10.26,11.37M,-0.52%,11370000.0
09.04.2024,10.48,10.65,10.67,10.48,9.20M,-1.60%,9200000.0
08.04.2024,10.65,10.62,10.72,10.57,10.50M,-3.23%,10500000.0
05.04.2024,11.005,11.135,11.14,10.905,63.57M,-2.05%,63570000.0
04.04.2024,11.235,11.1,11.275,11.085,36.69M,1.67%,36690000.0
03.04.2024,11.05,11.015,11.13,11.01,46.47M,0.73%,46470000.0
02.04.2024,10.97,11.05,11.09,10.91,9.89M,-0.63%,9890000.0
28.03.2024,11.04,10.905,11.14,10.885,15.04M,1.24%,15040000.0
27.03.2024,10.905,10.82,10.98,10.81,13.88M,0.60%,13880000.0
26.03.2024,10.84,10.835,10.875,10.74,10.37M,-0.14%,10370000.0
25.03.2024,10.855,10.81,10.99,10.81,8.34M,-0.41%,8340000.0
22.03.2024,10.9,10.8,10.945,10.78,11.58M,0.93%,11580000.0
21.03.2024,10.8,10.62,10.87,10.62,14.00M,2.61%,14000000.0
20.03.2024,10.525,10.515,10.535,10.42,9.73M,0.19%,9730000.0
19.03.2024,10.505,10.385,10.535,10.385,10.83M,1.16%,10830000.0
18.03.2024,10.385,10.42,10.55,10.385,12.85M,-0.29%,12850000.0
15.03.2024,10.415,10.18,10.515,10.165,42.05M,2.21%,42050000.0
14.03.2024,10.19,10.275,10.32,10.175,11.59M,-0.78%,11590000.0
13.03.2024,10.27,10.175,10.355,10.17,14.89M,0.74%,14890000.0
12.03.2024,10.195,9.952,10.22,9.952,14.80M,2.61%,14800000.0
11.03.2024,9.936,9.86,9.974,9.83,11.52M,0.38%,11520000.0
08.03.2024,9.898,9.872,10.04,9.862,11.94M,0.51%,11940000.0
07.03.2024,9.848,9.638,9.868,9.638,17.13M,1.93%,17130000.0
06.03.2024,9.662,9.47,9.72,9.466,12.86M,1.83%,12860000.0
05.03.2024,9.488,9.416,9.498,9.394,7.71M,0.79%,7710000.0
04.03.2024,9.414,9.358,9.454,9.35,7.26M,0.56%,7260000.0
01.03.2024,9.362,9.198,9.422,9.174,8.38M,1.92%,8380000.000000001
29.02.2024,9.186,9.294,9.348,9.146,30.98M,-1.44%,30980000.0
28.02.2024,9.32,9.342,9.442,9.254,9.86M,-0.53%,9860000.0
27.02.2024,9.37,9.432,9.518,9.32,10.84M,-0.91%,10840000.0
26.02.2024,9.456,9.41,9.49,9.408,5.68M,0.28%,5680000.0
23.02.2024,9.43,9.344,9.43,9.312,8.38M,1.05%,8380000.000000001
22.02.2024,9.332,9.324,9.406,9.274,8.88M,0.41%,8880000.0
21.02.2024,9.294,9.13,9.296,9.11,10.04M,2.15%,10040000.0
20.02.2024,9.098,9.02,9.11,8.954,7.39M,0.80%,7390000.0
19.02.2024,9.026,9.0,9.062,8.948,5.83M,0.11%,5830000.0
16.02.2024,9.016,9.1,9.122,8.954,10.98M,-0.29%,10980000.0
15.02.2024,9.042,9.202,9.202,8.96,10.93M,-1.57%,10930000.0
14.02.2024,9.186,9.274,9.36,9.18,9.46M,-0.95%,9460000.0
13.02.2024,9.274,9.29,9.306,9.202,9.05M,0.26%,9050000.0
12.02.2024,9.25,9.17,9.254,9.156,18.35M,1.07%,18350000.0
09.02.2024,9.152,9.098,9.162,9.074,13.67M,0.39%,13670000.0
08.02.2024,9.116,9.05,9.154,9.018,10.12M,1.45%,10120000.0
07.02.2024,8.986,9.04,9.046,8.848,12.63M,-1.30%,12630000.0
06.02.2024,9.104,8.99,9.158,8.98,13.93M,1.90%,13930000.0
05.02.2024,8.934,8.99,9.03,8.904,13.38M,-0.31%,13380000.0
02.02.2024,8.962,8.784,8.988,8.714,13.33M,3.32%,13330000.0
01.02.2024,8.674,8.65,8.848,8.622,11.35M,-0.02%,11350000.0
31.01.2024,8.676,8.67,8.74,8.608,16.26M,0.72%,16260000.000000002
30.01.2024,8.614,8.182,8.636,8.086,17.78M,6.16%,17780000.0
29.01.2024,8.114,8.106,8.154,7.998,7.39M,0.27%,7390000.0
26.01.2024,8.092,8.112,8.128,8.052,6.22M,0.02%,6220000.0
25.01.2024,8.09,8.186,8.188,8.01,7.48M,-1.65%,7480000.0
24.01.2024,8.226,8.142,8.226,8.106,5.78M,1.13%,5780000.0
23.01.2024,8.134,8.184,8.198,8.064,7.53M,-0.47%,7530000.0
22.01.2024,8.172,8.094,8.172,8.046,8.14M,2.20%,8140000.000000001
19.01.2024,7.996,8.14,8.14,7.974,7.69M,-1.09%,7690000.0
18.01.2024,8.084,8.1,8.156,8.038,12.72M,-0.12%,12720000.0
17.01.2024,8.094,8.05,8.112,7.994,9.19M,-0.59%,9190000.0
16.01.2024,8.142,8.2,8.202,8.086,9.40M,-1.33%,9400000.0
15.01.2024,8.252,8.338,8.376,8.216,4.90M,-0.43%,4900000.0
12.01.2024,8.288,8.314,8.386,8.268,5.66M,0.10%,5660000.0
11.01.2024,8.28,8.454,8.506,8.28,6.98M,-1.45%,6980000.0
10.01.2024,8.402,8.404,8.436,8.348,7.74M,-0.14%,7740000.0
09.01.2024,8.414,8.528,8.53,8.316,11.06M,-2.19%,11060000.0
08.01.2024,8.602,8.5,8.628,8.446,6.90M,1.03%,6900000.0
05.01.2024,8.514,8.44,8.554,8.37,7.36M,0.64%,7360000.0
04.01.2024,8.46,8.348,8.472,8.336,6.04M,1.68%,6040000.0
03.01.2024,8.32,8.46,8.5,8.3,7.95M,-1.26%,7950000.0
02.01.2024,8.426,8.28,8.482,8.272,12.88M,2.43%,12880000.0
29.12.2023,8.226,8.194,8.266,8.182,4.49M,0.42%,4490000.0
28.12.2023,8.192,8.248,8.258,8.162,4.26M,-0.61%,4260000.0
27.12.2023,8.242,8.25,8.284,8.202,5.99M,0.05%,5990000.0
22.12.2023,8.238,8.234,8.278,8.186,5.92M,0.07%,5920000.0
21.12.2023,8.232,8.168,8.242,8.158,4.61M,0.76%,4610000.0
20.12.2023,8.17,8.29,8.29,8.128,12.58M,-1.11%,12580000.0
19.12.2023,8.262,8.226,8.288,8.17,8.94M,0.15%,8940000.0
18.12.2023,8.25,8.266,8.308,8.228,11.06M,-0.41%,11060000.0
15.12.2023,8.284,8.394,8.418,8.232,24.88M,-1.05%,24880000.0
14.12.2023,8.372,8.49,8.508,8.294,14.78M,-0.64%,14780000.0
13.12.2023,8.426,8.402,8.46,8.324,15.79M,0.07%,15790000.0
12.12.2023,8.42,8.5,8.518,8.384,8.91M,-0.85%,8910000.0
11.12.2023,8.492,8.51,8.55,8.476,13.26M,-0.16%,13260000.0
08.12.2023,8.506,8.476,8.524,8.406,7.54M,0.57%,7540000.0
07.12.2023,8.458,8.58,8.632,8.356,10.04M,-1.74%,10040000.0
06.12.2023,8.608,8.66,8.68,8.594,7.14M,-0.23%,7140000.0
05.12.2023,8.628,8.656,8.718,8.576,8.09M,-0.37%,8090000.0
04.12.2023,8.66,8.618,8.688,8.554,6.39M,1.22%,6390000.0
01.12.2023,8.556,8.572,8.61,8.534,8.05M,0.59%,8050000.000000001
30.11.2023,8.506,8.704,8.726,8.48,22.89M,-2.18%,22890000.0
29.11.2023,8.696,8.58,8.708,8.578,11.60M,1.28%,11600000.0
28.11.2023,8.586,8.404,8.586,8.388,12.85M,2.21%,12850000.0
27.11.2023,8.4,8.388,8.426,8.368,11.36M,0.12%,11360000.0
24.11.2023,8.39,8.44,8.514,8.39,11.54M,-0.64%,11540000.0
23.11.2023,8.444,8.33,8.49,8.324,11.42M,0.86%,11420000.0
22.11.2023,8.372,8.3,8.386,8.298,11.23M,0.92%,11230000.0
21.11.2023,8.296,8.26,8.336,8.23,10.61M,0.12%,10610000.0
20.11.2023,8.286,8.28,8.332,8.27,12.60M,0.02%,12600000.0
17.11.2023,8.284,8.2,8.302,8.192,24.37M,1.42%,24370000.0
16.11.2023,8.168,8.22,8.26,8.166,10.86M,-0.66%,10860000.0
15.11.2023,8.222,8.2,8.3,8.172,11.85M,0.05%,11850000.0
14.11.2023,8.218,8.0,8.24,7.996,18.86M,2.67%,18860000.0
13.11.2023,8.004,7.898,8.024,7.898,12.74M,1.32%,12740000.0
10.11.2023,7.9,7.9,7.99,7.9,10.27M,-0.90%,10270000.0
09.11.2023,7.972,7.84,7.978,7.814,13.50M,1.79%,13500000.0
08.11.2023,7.832,7.666,7.862,7.662,17.02M,1.40%,17020000.0
07.11.2023,7.724,7.688,7.786,7.66,8.73M,0.08%,8730000.0
06.11.2023,7.718,7.708,7.766,7.652,10.69M,-0.21%,10690000.0
03.11.2023,7.734,7.684,7.746,7.624,13.74M,1.28%,13740000.0
02.11.2023,7.636,7.622,7.666,7.55,11.45M,0.61%,11450000.0
01.11.2023,7.59,7.478,7.648,7.426,11.48M,2.26%,11480000.0
31.10.2023,7.422,7.094,7.516,7.05,18.35M,-1.09%,18350000.0
30.10.2023,7.504,7.466,7.536,7.406,11.14M,0.83%,11140000.0
27.10.2023,7.442,7.516,7.624,7.414,11.43M,-0.27%,11430000.0
26.10.2023,7.462,7.378,7.474,7.306,15.55M,0.43%,15550000.0
25.10.2023,7.43,7.37,7.47,7.322,16.91M,0.51%,16910000.0
24.10.2023,7.392,7.522,7.528,7.36,19.72M,-1.73%,19720000.0
23.10.2023,7.522,7.522,7.544,7.43,9.43M,-0.24%,9430000.0
20.10.2023,7.54,7.59,7.618,7.52,14.94M,-1.10%,14940000.0
19.10.2023,7.624,7.666,7.68,7.566,15.06M,-0.83%,15060000.0
18.10.2023,7.688,7.766,7.798,7.668,14.54M,-0.72%,14540000.0
17.10.2023,7.744,7.698,7.758,7.654,24.42M,0.57%,24420000.0
16.10.2023,7.7,7.73,7.756,7.63,10.28M,0.23%,10280000.0
13.10.2023,7.682,7.78,7.808,7.65,12.67M,-1.49%,12670000.0
12.10.2023,7.798,7.792,7.846,7.748,14.34M,0.21%,14340000.0
11.10.2023,7.782,7.604,7.792,7.58,37.24M,1.73%,37240000.0
10.10.2023,7.65,7.492,7.708,7.492,12.84M,3.07%,12840000.0
09.10.2023,7.422,7.484,7.55,7.396,10.81M,-3.31%,10810000.0
06.10.2023,7.676,7.692,7.718,7.584,15.80M,0.44%,15800000.0
05.10.2023,7.642,7.686,7.746,7.576,12.88M,0.21%,12880000.0
04.10.2023,7.626,7.71,7.76,7.566,38.07M,-1.37%,38070000.0
03.10.2023,7.732,7.636,7.882,7.618,81.70M,0.52%,81700000.0
02.10.2023,7.692,7.72,7.822,7.666,79.61M,-0.23%,79610000.0
29.09.2023,7.71,7.678,7.756,7.636,19.30M,0.29%,19300000.0
28.09.2023,7.688,7.476,7.688,7.462,17.71M,3.25%,17710000.0
27.09.2023,7.446,7.354,7.47,7.33,9.51M,1.03%,9510000.0
26.09.2023,7.37,7.38,7.43,7.304,9.14M,-0.27%,9140000.0
25.09.2023,7.39,7.45,7.548,7.35,6.97M,-1.02%,6970000.0
22.09.2023,7.466,7.468,7.524,7.434,24.34M,-0.35%,24340000.0
21.09.2023,7.492,7.41,7.504,7.376,10.73M,-0.03%,10730000.0
20.09.2023,7.494,7.33,7.508,7.3,17.89M,2.46%,17890000.0
19.09.2023,7.314,7.134,7.314,7.084,9.90M,2.21%,9900000.0
18.09.2023,7.156,7.208,7.244,7.106,7.86M,-0.75%,7860000.0
15.09.2023,7.21,7.28,7.318,7.176,22.77M,-0.47%,22770000.0
14.09.2023,7.244,7.1,7.26,7.062,19.02M,1.77%,19020000.0
13.09.2023,7.118,7.092,7.158,7.056,6.35M,0.37%,6350000.0
12.09.2023,7.092,7.078,7.12,7.05,9.63M,0.31%,9630000.0
11.09.2023,7.07,7.028,7.12,7.012,7.85M,1.43%,7850000.0
08.09.2023,6.97,7.0,7.0,6.826,8.84M,0.37%,8840000.0
07.09.2023,6.944,7.0,7.068,6.942,9.17M,-1.08%,9170000.0
06.09.2023,7.02,7.148,7.152,6.996,15.10M,-1.90%,15100000.0
05.09.2023,7.156,7.224,7.254,7.144,12.93M,-1.81%,12930000.0
04.09.2023,7.288,7.302,7.358,7.262,3.65M,0.33%,3650000.0
01.09.2023,7.264,7.304,7.414,7.264,10.12M,-0.03%,10120000.0
31.08.2023,7.266,7.414,7.434,7.264,16.22M,-1.73%,16219999.999999998
30.08.2023,7.394,7.38,7.5,7.378,11.95M,0.60%,11950000.0
29.08.2023,7.35,7.312,7.382,7.274,10.42M,0.96%,10420000.0
28.08.2023,7.28,7.28,7.292,7.202,nan,1.82%,nan
25.08.2023,7.15,7.166,7.232,7.124,5.39M,-0.31%,5390000.0
24.08.2023,7.172,7.13,7.186,7.07,11.10M,1.33%,11100000.0
23.08.2023,7.078,7.142,7.214,7.044,6.37M,-0.70%,6370000.0
22.08.2023,7.128,7.142,7.208,7.116,6.79M,0.45%,6790000.0
21.08.2023,7.096,7.064,7.17,7.062,5.13M,0.51%,5130000.0
18.08.2023,7.06,7.034,7.072,6.99,6.68M,-0.25%,6680000.0
17.08.2023,7.078,7.066,7.17,7.034,7.48M,-0.17%,7480000.0
16.08.2023,7.09,7.064,7.156,7.048,11.53M,-0.31%,11530000.0
15.08.2023,7.112,7.204,7.222,7.042,5.89M,-1.25%,5890000.0
14.08.2023,7.202,7.164,7.302,7.164,8.07M,0.31%,8070000.0
11.08.2023,7.18,7.142,7.214,7.134,10.82M,0.20%,10820000.0
10.08.2023,7.166,6.964,7.2,6.95,21.91M,3.70%,21910000.0
09.08.2023,6.91,6.964,6.984,6.862,6.61M,1.11%,6610000.0
08.08.2023,6.834,6.87,6.896,6.69,13.06M,-1.92%,13060000.0
07.08.2023,6.968,6.948,6.99,6.856,6.15M,0.64%,6150000.0
04.08.2023,6.924,6.928,6.99,6.864,12.48M,0.76%,12480000.0
